ENSG00000158445.10	protein_coding	KCNB1
ENSG00000158457.6	protein_coding	TSPAN33
ENSG00000158458.21	protein_coding	NRG2
ENSG00000158467.17	protein_coding	AHCYL2
ENSG00000158470.5	protein_coding	B4GALT5
ENSG00000158473.8	protein_coding	CD1D
ENSG00000158477.7	protein_coding	CD1A
ENSG00000158480.11	protein_coding	SPATA2
ENSG00000158481.13	protein_coding	CD1C
ENSG00000158485.11	protein_coding	CD1B
ENSG00000158486.15	protein_coding	DNAH3
ENSG00000158488.16	protein_coding	CD1E
ENSG00000158497.6	protein_coding	HMHB1
ENSG00000158516.12	protein_coding	CPA2
ENSG00000158517.16	protein_coding	NCF1
ENSG00000158525.16	protein_coding	CPA5
ENSG00000158526.8	protein_coding	TSR2
ENSG00000158528.12	protein_coding	PPP1R9A
ENSG00000158545.16	protein_coding	ZC3H18
ENSG00000158552.13	protein_coding	ZFAND2B
ENSG00000158553.5	protein_coding	POM121L2
ENSG00000158555.15	protein_coding	GDPD5
ENSG00000158560.14	protein_coding	DYNC1I1
ENSG00000158571.11	protein_coding	PFKFB1
ENSG00000158578.21	protein_coding	ALAS2
ENSG00000158604.15	protein_coding	TMED4
ENSG00000158615.10	protein_coding	PPP1R15B
ENSG00000158623.14	protein_coding	COPG2
ENSG00000158636.17	protein_coding	EMSY
ENSG00000158639.13	protein_coding	PAGE5
ENSG00000158669.11	protein_coding	GPAT4
ENSG00000158683.10	protein_coding	PKD1L1
ENSG00000158691.15	protein_coding	ZSCAN12
ENSG00000158710.15	protein_coding	TAGLN2
ENSG00000158711.14	protein_coding	ELK4
ENSG00000158714.11	protein_coding	SLAMF8
ENSG00000158715.6	protein_coding	SLC45A3
ENSG00000158716.9	protein_coding	DUSP23
ENSG00000158717.11	protein_coding	RNF166
ENSG00000158747.15	protein_coding	NBL1
ENSG00000158748.4	protein_coding	HTR6
ENSG00000158764.7	protein_coding	ITLN2
ENSG00000158769.18	protein_coding	F11R
ENSG00000158773.14	protein_coding	USF1
ENSG00000158786.5	protein_coding	PLA2G2F
ENSG00000158792.16	protein_coding	SPATA2L
ENSG00000158793.14	protein_coding	NIT1
ENSG00000158796.17	protein_coding	DEDD
ENSG00000158805.12	protein_coding	ZNF276
ENSG00000158806.14	protein_coding	NPM2
ENSG00000158813.18	protein_coding	EDA
ENSG00000158815.11	protein_coding	FGF17
ENSG00000158816.16	protein_coding	VWA5B1
ENSG00000158825.6	protein_coding	CDA
ENSG00000158828.8	protein_coding	PINK1
ENSG00000158850.15	protein_coding	B4GALT3
ENSG00000158856.19	protein_coding	DMTN
ENSG00000158859.10	protein_coding	ADAMTS4
ENSG00000158863.22	protein_coding	FHIP2B
ENSG00000158864.13	protein_coding	NDUFS2
ENSG00000158865.13	protein_coding	SLC5A11
ENSG00000158869.11	protein_coding	FCER1G
ENSG00000158874.11	protein_coding	APOA2
ENSG00000158882.15	protein_coding	TOMM40L
ENSG00000158887.19	protein_coding	MPZ
ENSG00000158901.12	protein_coding	WFDC8
ENSG00000158941.17	protein_coding	CCAR2
ENSG00000158955.11	protein_coding	WNT9B
ENSG00000158966.16	protein_coding	CACHD1
ENSG00000158985.14	protein_coding	CDC42SE2
ENSG00000158987.22	protein_coding	RAPGEF6
ENSG00000159023.23	protein_coding	EPB41
ENSG00000159055.4	protein_coding	MIS18A
ENSG00000159063.14	protein_coding	ALG8
ENSG00000159069.14	protein_coding	FBXW5
ENSG00000159079.19	protein_coding	CFAP298
ENSG00000159082.18	protein_coding	SYNJ1
ENSG00000159086.15	protein_coding	PAXBP1
ENSG00000159110.22	protein_coding	IFNAR2
ENSG00000159111.13	protein_coding	MRPL10
ENSG00000159128.16	protein_coding	IFNGR2
ENSG00000159131.17	protein_coding	GART
ENSG00000159140.23	protein_coding	SON
ENSG00000159147.18	protein_coding	DONSON
ENSG00000159164.10	protein_coding	SV2A
ENSG00000159166.15	protein_coding	LAD1
ENSG00000159167.12	protein_coding	STC1
ENSG00000159173.19	protein_coding	TNNI1
ENSG00000159176.14	protein_coding	CSRP1
ENSG00000159182.5	protein_coding	PRAC1
ENSG00000159184.8	protein_coding	HOXB13
ENSG00000159189.13	protein_coding	C1QC
ENSG00000159197.4	protein_coding	KCNE2
ENSG00000159199.14	protein_coding	ATP5MC1
ENSG00000159200.18	protein_coding	RCAN1
ENSG00000159202.18	protein_coding	UBE2Z
ENSG00000159208.16	protein_coding	CIART
ENSG00000159210.10	protein_coding	SNF8
ENSG00000159212.13	protein_coding	CLIC6
ENSG00000159214.13	protein_coding	CCDC24
ENSG00000159216.19	protein_coding	RUNX1
ENSG00000159217.10	protein_coding	IGF2BP1
ENSG00000159224.4	protein_coding	GIP
ENSG00000159228.13	protein_coding	CBR1
ENSG00000159231.6	protein_coding	CBR3
ENSG00000159239.13	protein_coding	ENSG00000159239
ENSG00000159248.5	protein_coding	GJD2
ENSG00000159251.8	protein_coding	ACTC1
ENSG00000159256.13	protein_coding	MORC3
ENSG00000159259.8	protein_coding	CHAF1B
ENSG00000159261.12	protein_coding	CLDN14
ENSG00000159263.16	protein_coding	SIM2
ENSG00000159267.17	protein_coding	HLCS
ENSG00000159289.6	protein_coding	GOLGA6A
ENSG00000159307.20	protein_coding	SCUBE1
ENSG00000159314.13	protein_coding	ARHGAP27
ENSG00000159322.18	protein_coding	ADPGK
ENSG00000159335.18	protein_coding	PTMS
ENSG00000159337.7	protein_coding	PLA2G4D
ENSG00000159339.13	protein_coding	PADI4
ENSG00000159346.13	protein_coding	ADIPOR1
ENSG00000159348.13	protein_coding	CYB5R1
ENSG00000159352.16	protein_coding	PSMD4
ENSG00000159363.19	protein_coding	ATP13A2
ENSG00000159374.18	protein_coding	M1AP
ENSG00000159377.11	protein_coding	PSMB4
ENSG00000159387.8	protein_coding	IRX6
ENSG00000159388.6	protein_coding	BTG2
ENSG00000159398.16	protein_coding	CES5A
ENSG00000159399.10	protein_coding	HK2
ENSG00000159403.18	protein_coding	C1R
ENSG00000159409.15	protein_coding	CELF3
ENSG00000159423.17	protein_coding	ALDH4A1
ENSG00000159433.12	protein_coding	STARD9
ENSG00000159445.13	protein_coding	THEM4
ENSG00000159450.13	protein_coding	TCHH
ENSG00000159455.9	protein_coding	LCE2B
ENSG00000159459.12	protein_coding	UBR1
ENSG00000159461.15	protein_coding	AMFR
ENSG00000159479.17	protein_coding	MED8
ENSG00000159495.8	protein_coding	TGM7
ENSG00000159496.15	protein_coding	RGL4
ENSG00000159516.9	protein_coding	SPRR2G
ENSG00000159527.4	protein_coding	PGLYRP3
ENSG00000159556.10	protein_coding	ISL2
ENSG00000159579.14	protein_coding	RSPRY1
ENSG00000159588.15	protein_coding	CCDC17
ENSG00000159592.11	protein_coding	GPBP1L1
ENSG00000159593.15	protein_coding	NAE1
ENSG00000159596.7	protein_coding	TMEM69
ENSG00000159618.16	protein_coding	ADGRG5
ENSG00000159625.15	protein_coding	DRC7
ENSG00000159640.17	protein_coding	ACE
ENSG00000159648.13	protein_coding	TEPP
ENSG00000159650.9	protein_coding	UROC1
ENSG00000159658.15	protein_coding	EFCAB14
ENSG00000159674.12	protein_coding	SPON2
ENSG00000159685.11	protein_coding	CHCHD6
ENSG00000159692.17	protein_coding	CTBP1
ENSG00000159708.18	protein_coding	LRRC36
ENSG00000159713.11	protein_coding	TPPP3
ENSG00000159714.12	protein_coding	ZDHHC1
ENSG00000159720.13	protein_coding	ATP6V0D1
ENSG00000159723.5	protein_coding	AGRP
ENSG00000159733.14	protein_coding	ZFYVE28
ENSG00000159753.15	protein_coding	CARMIL2
ENSG00000159761.15	protein_coding	C16orf86
ENSG00000159763.4	protein_coding	PIP
ENSG00000159784.18	protein_coding	FAM131B
ENSG00000159788.20	protein_coding	RGS12
ENSG00000159792.10	protein_coding	PSKH1
ENSG00000159840.16	protein_coding	ZYX
ENSG00000159842.16	protein_coding	ABR
ENSG00000159871.15	protein_coding	LYPD5
ENSG00000159873.10	protein_coding	CCDC117
ENSG00000159882.13	protein_coding	ZNF230
ENSG00000159884.12	protein_coding	CCDC107
ENSG00000159885.14	protein_coding	ZNF222
ENSG00000159899.16	protein_coding	NPR2
ENSG00000159905.15	protein_coding	ZNF221
ENSG00000159915.13	protein_coding	ZNF233
ENSG00000159917.17	protein_coding	ZNF235
ENSG00000159921.20	protein_coding	GNE
ENSG00000159958.7	protein_coding	TNFRSF13C
ENSG00000159961.3	protein_coding	OR3A3
ENSG00000160007.20	protein_coding	ARHGAP35
ENSG00000160013.9	protein_coding	PTGIR
ENSG00000160014.17	protein_coding	CALM3
ENSG00000160049.12	protein_coding	DFFA
ENSG00000160050.16	protein_coding	CCDC28B
ENSG00000160051.12	protein_coding	IQCC
ENSG00000160055.20	protein_coding	TMEM234
ENSG00000160058.19	protein_coding	BSDC1
ENSG00000160062.15	protein_coding	ZBTB8A
ENSG00000160072.20	protein_coding	ATAD3B
ENSG00000160075.12	protein_coding	SSU72
ENSG00000160087.21	protein_coding	UBE2J2
ENSG00000160094.15	protein_coding	ZNF362
ENSG00000160097.20	protein_coding	FNDC5
ENSG00000160111.15	protein_coding	CPAMD8
ENSG00000160113.6	protein_coding	NR2F6
ENSG00000160117.16	protein_coding	ANKLE1
ENSG00000160124.9	protein_coding	MIX23
ENSG00000160131.14	protein_coding	VMA21
ENSG00000160145.16	protein_coding	KALRN
ENSG00000160161.9	protein_coding	CILP2
ENSG00000160179.19	protein_coding	ABCG1
ENSG00000160180.17	protein_coding	TFF3
ENSG00000160181.9	protein_coding	TFF2
ENSG00000160182.3	protein_coding	TFF1
ENSG00000160183.17	protein_coding	TMPRSS3
ENSG00000160185.15	protein_coding	UBASH3A
ENSG00000160188.10	protein_coding	RSPH1
ENSG00000160190.14	protein_coding	SLC37A1
ENSG00000160191.18	protein_coding	PDE9A
ENSG00000160193.12	protein_coding	WDR4
ENSG00000160194.18	protein_coding	NDUFV3
ENSG00000160199.15	protein_coding	PKNOX1
ENSG00000160200.18	protein_coding	CBS
ENSG00000160201.12	protein_coding	U2AF1
ENSG00000160202.7	protein_coding	CRYAA
ENSG00000160207.9	protein_coding	HSF2BP
ENSG00000160208.13	protein_coding	RRP1B
ENSG00000160209.19	protein_coding	PDXK
ENSG00000160211.20	protein_coding	G6PD
ENSG00000160213.9	protein_coding	CSTB
ENSG00000160214.13	protein_coding	RRP1
ENSG00000160216.21	protein_coding	AGPAT3
ENSG00000160218.13	protein_coding	TRAPPC10
ENSG00000160219.12	protein_coding	GAB3
ENSG00000160221.18	protein_coding	GATD3
ENSG00000160223.18	protein_coding	ICOSLG
ENSG00000160224.17	protein_coding	AIRE
ENSG00000160226.16	protein_coding	CFAP410
ENSG00000160229.13	protein_coding	ZNF66
ENSG00000160233.8	protein_coding	LRRC3
ENSG00000160255.19	protein_coding	ITGB2
ENSG00000160256.13	protein_coding	SLX9
ENSG00000160271.16	protein_coding	RALGDS
ENSG00000160282.15	protein_coding	FTCD
ENSG00000160284.15	protein_coding	SPATC1L
ENSG00000160285.15	protein_coding	LSS
ENSG00000160293.17	protein_coding	VAV2
ENSG00000160294.11	protein_coding	MCM3AP
ENSG00000160298.18	protein_coding	C21orf58
ENSG00000160299.19	protein_coding	PCNT
ENSG00000160305.18	protein_coding	DIP2A
ENSG00000160307.10	protein_coding	S100B
ENSG00000160310.19	protein_coding	PRMT2
ENSG00000160318.6	protein_coding	CLDND2
ENSG00000160321.16	protein_coding	ZNF208
ENSG00000160323.19	protein_coding	ADAMTS13
ENSG00000160325.15	protein_coding	CACFD1
ENSG00000160326.14	protein_coding	SLC2A6
ENSG00000160336.17	protein_coding	ZNF761
ENSG00000160339.16	protein_coding	FCN2
ENSG00000160345.13	protein_coding	PIERCE1
ENSG00000160349.10	protein_coding	LCN1
ENSG00000160352.16	protein_coding	ZNF714
ENSG00000160360.13	protein_coding	GPSM1
ENSG00000160392.14	protein_coding	C19orf47
ENSG00000160396.9	protein_coding	HIPK4
ENSG00000160401.15	protein_coding	CFAP157
ENSG00000160404.18	protein_coding	TOR2A
ENSG00000160408.16	protein_coding	ST6GALNAC6
ENSG00000160410.15	protein_coding	SHKBP1
ENSG00000160439.16	protein_coding	RDH13
ENSG00000160445.11	protein_coding	ZER1
ENSG00000160446.19	protein_coding	ZDHHC12
ENSG00000160447.7	protein_coding	PKN3
ENSG00000160460.17	protein_coding	SPTBN4
ENSG00000160469.17	protein_coding	BRSK1
ENSG00000160471.13	protein_coding	COX6B2
ENSG00000160472.5	protein_coding	TMEM190
ENSG00000160505.16	protein_coding	NLRP4
ENSG00000160539.6	protein_coding	PLPP7
ENSG00000160551.12	protein_coding	TAOK1
ENSG00000160563.14	protein_coding	MED27
ENSG00000160570.14	protein_coding	DEDD2
ENSG00000160584.17	protein_coding	SIK3
ENSG00000160588.10	protein_coding	MPZL3
ENSG00000160593.19	protein_coding	JAML
ENSG00000160602.14	protein_coding	NEK8
ENSG00000160606.11	protein_coding	TLCD1
ENSG00000160613.15	protein_coding	PCSK7
ENSG00000160633.13	protein_coding	SAFB
ENSG00000160654.11	protein_coding	CD3G
ENSG00000160678.12	protein_coding	S100A1
ENSG00000160679.13	protein_coding	CHTOP
ENSG00000160683.5	protein_coding	CXCR5
ENSG00000160685.14	protein_coding	ZBTB7B
ENSG00000160688.19	protein_coding	FLAD1
ENSG00000160691.19	protein_coding	SHC1
ENSG00000160695.16	protein_coding	VPS11
ENSG00000160703.17	protein_coding	NLRX1
ENSG00000160710.18	protein_coding	ADAR
ENSG00000160712.13	protein_coding	IL6R
ENSG00000160714.10	protein_coding	UBE2Q1
ENSG00000160716.6	protein_coding	CHRNB2
ENSG00000160741.17	protein_coding	CRTC2
ENSG00000160746.13	protein_coding	ANO10
ENSG00000160752.15	protein_coding	FDPS
ENSG00000160753.17	protein_coding	RUSC1
ENSG00000160767.23	protein_coding	ENTREP3
ENSG00000160781.17	protein_coding	PAQR6
ENSG00000160783.19	protein_coding	PMF1
ENSG00000160785.14	protein_coding	SLC25A44
ENSG00000160789.24	protein_coding	LMNA
ENSG00000160791.14	protein_coding	CCR5
ENSG00000160796.18	protein_coding	NBEAL2
ENSG00000160799.12	protein_coding	CCDC12
ENSG00000160801.14	protein_coding	PTH1R
ENSG00000160803.8	protein_coding	UBQLN4
ENSG00000160808.11	protein_coding	MYL3
ENSG00000160813.7	protein_coding	PPP1R35
ENSG00000160818.17	protein_coding	GPATCH4
ENSG00000160838.14	protein_coding	LRRC71
ENSG00000160856.21	protein_coding	FCRL3
ENSG00000160862.13	protein_coding	AZGP1
ENSG00000160867.15	protein_coding	FGFR4
ENSG00000160868.16	protein_coding	CYP3A4
ENSG00000160870.15	protein_coding	CYP3A7
ENSG00000160877.7	protein_coding	NACC1
ENSG00000160882.13	protein_coding	CYP11B1
ENSG00000160883.11	protein_coding	HK3
ENSG00000160886.13	protein_coding	LY6K
ENSG00000160888.7	protein_coding	IER2
ENSG00000160908.15	protein_coding	ZNF394
ENSG00000160917.15	protein_coding	CPSF4
ENSG00000160932.11	protein_coding	LY6E
ENSG00000160948.14	protein_coding	VPS28
ENSG00000160949.18	protein_coding	TONSL
ENSG00000160951.4	protein_coding	PTGER1
ENSG00000160953.17	protein_coding	PWWP3A
ENSG00000160957.15	protein_coding	RECQL4
ENSG00000160959.8	protein_coding	LRRC14
ENSG00000160961.12	protein_coding	ZNF333
ENSG00000160963.14	protein_coding	COL26A1
ENSG00000160972.10	protein_coding	PPP1R16A
ENSG00000160973.8	protein_coding	FOXH1
ENSG00000160991.17	protein_coding	ORAI2
ENSG00000160993.4	protein_coding	ALKBH4
ENSG00000160994.4	protein_coding	CCDC105
ENSG00000160999.11	protein_coding	SH2B2
ENSG00000161010.16	protein_coding	MRNIP
ENSG00000161011.20	protein_coding	SQSTM1
ENSG00000161013.17	protein_coding	MGAT4B
ENSG00000161016.18	protein_coding	RPL8
ENSG00000161021.13	protein_coding	MAML1
ENSG00000161031.13	protein_coding	PGLYRP2
ENSG00000161036.13	protein_coding	LRWD1
ENSG00000161040.19	protein_coding	FBXL13
ENSG00000161048.12	protein_coding	NAPEPLD
ENSG00000161055.4	protein_coding	SCGB3A1
ENSG00000161057.13	protein_coding	PSMC2
ENSG00000161082.13	protein_coding	CELF5
ENSG00000161091.14	protein_coding	MFSD12
ENSG00000161179.14	protein_coding	YDJC
ENSG00000161180.11	protein_coding	CCDC116
ENSG00000161202.20	protein_coding	DVL3
ENSG00000161203.14	protein_coding	AP2M1
ENSG00000161204.12	protein_coding	ABCF3
ENSG00000161217.12	protein_coding	PCYT1A
ENSG00000161243.9	protein_coding	FBXO27
ENSG00000161249.21	protein_coding	DMKN
ENSG00000161265.15	protein_coding	U2AF1L4
ENSG00000161267.12	protein_coding	BDH1
ENSG00000161270.20	protein_coding	NPHS1
ENSG00000161277.11	protein_coding	THAP8
ENSG00000161281.11	protein_coding	COX7A1
ENSG00000161298.19	protein_coding	ZNF382
ENSG00000161328.11	protein_coding	LRRC56
ENSG00000161381.14	protein_coding	PLXDC1
ENSG00000161395.14	protein_coding	PGAP3
ENSG00000161405.17	protein_coding	IKZF3
ENSG00000161509.14	protein_coding	GRIN2C
ENSG00000161513.12	protein_coding	FDXR
ENSG00000161526.15	protein_coding	SAP30BP
ENSG00000161533.12	protein_coding	ACOX1
ENSG00000161542.17	protein_coding	PRPSAP1
ENSG00000161544.10	protein_coding	CYGB
ENSG00000161547.17	protein_coding	SRSF2
ENSG00000161551.15	protein_coding	ZNF577
ENSG00000161558.11	protein_coding	TMEM143
ENSG00000161594.7	protein_coding	KLHL10
ENSG00000161609.10	protein_coding	KASH5
ENSG00000161610.1	protein_coding	HCRT
ENSG00000161618.10	protein_coding	ALDH16A1
ENSG00000161634.12	protein_coding	DCD
ENSG00000161638.11	protein_coding	ITGA5
ENSG00000161640.15	protein_coding	SIGLEC11
ENSG00000161642.18	protein_coding	ZNF385A
ENSG00000161643.13	protein_coding	SIGLEC16
ENSG00000161647.19	protein_coding	MPP3
ENSG00000161649.14	protein_coding	CD300LG
ENSG00000161652.13	protein_coding	IZUMO2
ENSG00000161653.11	protein_coding	NAGS
ENSG00000161654.10	protein_coding	LSM12
ENSG00000161664.7	protein_coding	ASB16
ENSG00000161671.17	protein_coding	EMC10
ENSG00000161677.12	protein_coding	JOSD2
ENSG00000161681.17	protein_coding	SHANK1
ENSG00000161682.15	protein_coding	FAM171A2
ENSG00000161692.18	protein_coding	DBF4B
ENSG00000161714.12	protein_coding	PLCD3
ENSG00000161791.14	protein_coding	FMNL3
ENSG00000161798.7	protein_coding	AQP5
ENSG00000161800.13	protein_coding	RACGAP1
ENSG00000161807.3	protein_coding	OR7G1
ENSG00000161813.23	protein_coding	LARP4
ENSG00000161835.11	protein_coding	TAMALIN
ENSG00000161847.15	protein_coding	RAVER1
ENSG00000161849.3	protein_coding	KRT84
ENSG00000161850.3	protein_coding	KRT82
ENSG00000161860.8	protein_coding	SYCE2
ENSG00000161888.12	protein_coding	SPC24
ENSG00000161896.12	protein_coding	IP6K3
ENSG00000161904.12	protein_coding	LEMD2
ENSG00000161905.13	protein_coding	ALOX15
ENSG00000161911.12	protein_coding	TREML1
ENSG00000161914.10	protein_coding	ZNF653
ENSG00000161920.11	protein_coding	MED11
ENSG00000161921.17	protein_coding	CXCL16
ENSG00000161929.15	protein_coding	SCIMP
ENSG00000161939.19	protein_coding	RNASEK-C17orf49
ENSG00000161940.11	protein_coding	BCL6B
ENSG00000161944.17	protein_coding	ASGR2
ENSG00000161955.17	protein_coding	TNFSF13
ENSG00000161956.13	protein_coding	SENP3
ENSG00000161958.11	protein_coding	FGF11
ENSG00000161960.16	protein_coding	EIF4A1
ENSG00000161970.15	protein_coding	RPL26
ENSG00000161973.11	protein_coding	CCDC42
ENSG00000161980.6	protein_coding	POLR3K
ENSG00000161981.11	protein_coding	SNRNP25
ENSG00000161992.6	protein_coding	PRR35
ENSG00000161996.19	protein_coding	WDR90
ENSG00000161999.13	protein_coding	JMJD8
ENSG00000162004.19	protein_coding	CCDC78
ENSG00000162006.9	protein_coding	MSLNL
ENSG00000162009.9	protein_coding	SSTR5
ENSG00000162032.16	protein_coding	SPSB3
ENSG00000162039.18	protein_coding	MEIOB
ENSG00000162040.7	protein_coding	HS3ST6
ENSG00000162062.15	protein_coding	TEDC2
ENSG00000162063.13	protein_coding	CCNF
ENSG00000162065.14	protein_coding	TBC1D24
ENSG00000162066.16	protein_coding	AMDHD2
ENSG00000162068.2	protein_coding	NTN3
ENSG00000162069.16	protein_coding	BICDL2
ENSG00000162073.14	protein_coding	PAQR4
ENSG00000162076.13	protein_coding	FLYWCH2
ENSG00000162078.12	protein_coding	ZG16B
ENSG00000162086.16	protein_coding	ZNF75A
ENSG00000162104.10	protein_coding	ADCY9
ENSG00000162105.21	protein_coding	SHANK2
ENSG00000162129.15	protein_coding	CLPB
ENSG00000162139.10	protein_coding	NEU3
ENSG00000162144.10	protein_coding	CYB561A3
ENSG00000162148.11	protein_coding	PPP1R32
ENSG00000162174.12	protein_coding	ASRGL1
ENSG00000162188.6	protein_coding	GNG3
ENSG00000162191.14	protein_coding	UBXN1
ENSG00000162194.13	protein_coding	LBHD1
ENSG00000162222.14	protein_coding	TTC9C
ENSG00000162227.8	protein_coding	TAF6L
ENSG00000162231.14	protein_coding	NXF1
ENSG00000162236.13	protein_coding	STX5
ENSG00000162241.13	protein_coding	SLC25A45
ENSG00000162244.12	protein_coding	RPL29
ENSG00000162267.14	protein_coding	ITIH3
ENSG00000162298.19	protein_coding	SYVN1
ENSG00000162300.13	protein_coding	ZFPL1
ENSG00000162302.13	protein_coding	RPS6KA4
ENSG00000162337.12	protein_coding	LRP5
ENSG00000162341.18	protein_coding	TPCN2
ENSG00000162344.4	protein_coding	FGF19
ENSG00000162365.13	protein_coding	CYP4A22
ENSG00000162366.8	protein_coding	PDZK1IP1
ENSG00000162367.12	protein_coding	TAL1
ENSG00000162368.15	protein_coding	CMPK1
ENSG00000162373.13	protein_coding	BEND5
ENSG00000162374.18	protein_coding	ELAVL4
ENSG00000162377.6	protein_coding	COA7
ENSG00000162378.13	protein_coding	ZYG11B
ENSG00000162383.13	protein_coding	SLC1A7
ENSG00000162384.14	protein_coding	CZIB
ENSG00000162385.11	protein_coding	MAGOH
ENSG00000162390.18	protein_coding	ACOT11
ENSG00000162391.12	protein_coding	FAM151A
ENSG00000162396.6	protein_coding	PARS2
ENSG00000162398.12	protein_coding	LEXM
ENSG00000162399.9	protein_coding	BSND
ENSG00000162402.15	protein_coding	USP24
ENSG00000162407.9	protein_coding	PLPP3
ENSG00000162408.11	protein_coding	NOL9
ENSG00000162409.12	protein_coding	PRKAA2
ENSG00000162413.17	protein_coding	KLHL21
ENSG00000162415.7	protein_coding	ZSWIM5
ENSG00000162419.13	protein_coding	GMEB1
ENSG00000162426.16	protein_coding	SLC45A1
ENSG00000162430.18	protein_coding	SELENON
ENSG00000162433.15	protein_coding	AK4
ENSG00000162434.14	protein_coding	JAK1
ENSG00000162437.15	protein_coding	RAVER2
ENSG00000162438.12	protein_coding	CTRC
ENSG00000162441.12	protein_coding	LZIC
ENSG00000162444.12	protein_coding	RBP7
ENSG00000162456.10	protein_coding	KNCN
ENSG00000162458.13	protein_coding	FBLIM1
ENSG00000162460.7	protein_coding	TMEM82
ENSG00000162461.8	protein_coding	SLC25A34
ENSG00000162482.5	protein_coding	AKR7A3
ENSG00000162490.7	protein_coding	DRAXIN
ENSG00000162493.17	protein_coding	PDPN
ENSG00000162494.6	protein_coding	LRRC38
ENSG00000162496.9	protein_coding	DHRS3
ENSG00000162510.6	protein_coding	MATN1
ENSG00000162511.8	protein_coding	LAPTM5
ENSG00000162512.16	protein_coding	SDC3
ENSG00000162517.13	protein_coding	PEF1
ENSG00000162520.15	protein_coding	SYNC
ENSG00000162521.19	protein_coding	RBBP4
ENSG00000162522.11	protein_coding	KIAA1522
ENSG00000162526.7	protein_coding	TSSK3
ENSG00000162542.14	protein_coding	TMCO4
ENSG00000162543.6	protein_coding	UBXN10
ENSG00000162545.6	protein_coding	CAMK2N1
ENSG00000162551.14	protein_coding	ALPL
ENSG00000162552.15	protein_coding	WNT4
ENSG00000162571.14	protein_coding	TTLL10
ENSG00000162572.21	protein_coding	SCNN1D
ENSG00000162576.17	protein_coding	MXRA8
ENSG00000162585.17	protein_coding	FAAP20
ENSG00000162591.17	protein_coding	MEGF6
ENSG00000162592.10	protein_coding	CCDC27
ENSG00000162594.17	protein_coding	IL23R
ENSG00000162595.8	protein_coding	DIRAS3
ENSG00000162598.13	protein_coding	C1orf87
ENSG00000162599.18	protein_coding	NFIA
ENSG00000162600.12	protein_coding	OMA1
ENSG00000162601.12	protein_coding	MYSM1
ENSG00000162604.12	protein_coding	TM2D1
ENSG00000162607.13	protein_coding	USP1
ENSG00000162613.18	protein_coding	FUBP1
ENSG00000162614.19	protein_coding	NEXN
ENSG00000162616.9	protein_coding	DNAJB4
ENSG00000162618.15	protein_coding	ADGRL4
ENSG00000162620.16	protein_coding	LRRIQ3
ENSG00000162621.7	protein_coding	LRRC53
ENSG00000162623.16	protein_coding	TYW3
ENSG00000162624.16	protein_coding	LHX8
ENSG00000162627.17	protein_coding	SNX7
ENSG00000162630.6	protein_coding	B3GALT2
ENSG00000162631.20	protein_coding	NTNG1
ENSG00000162636.16	protein_coding	FAM102B
ENSG00000162639.16	protein_coding	HENMT1
ENSG00000162641.20	protein_coding	AKNAD1
ENSG00000162642.14	protein_coding	C1orf52
ENSG00000162643.13	protein_coding	DNAI3
ENSG00000162645.13	protein_coding	GBP2
ENSG00000162650.17	protein_coding	ATXN7L2
ENSG00000162654.9	protein_coding	GBP4
ENSG00000162664.17	protein_coding	ZNF326
ENSG00000162669.16	protein_coding	HFM1
ENSG00000162670.11	protein_coding	BRINP3
ENSG00000162676.13	protein_coding	GFI1
ENSG00000162687.19	protein_coding	KCNT2
ENSG00000162688.17	protein_coding	AGL
ENSG00000162692.12	protein_coding	VCAM1
ENSG00000162694.14	protein_coding	EXTL2
ENSG00000162695.12	protein_coding	SLC30A7
ENSG00000162702.8	protein_coding	ZNF281
ENSG00000162704.16	protein_coding	ARPC5
ENSG00000162706.13	protein_coding	CADM3
ENSG00000162711.18	protein_coding	NLRP3
ENSG00000162714.13	protein_coding	ZNF496
ENSG00000162722.9	protein_coding	TRIM58
ENSG00000162723.10	protein_coding	SLAMF9
ENSG00000162727.3	protein_coding	OR2M5
ENSG00000162728.5	protein_coding	KCNJ9
ENSG00000162729.14	protein_coding	IGSF8
ENSG00000162733.19	protein_coding	DDR2
ENSG00000162734.13	protein_coding	PEA15
ENSG00000162735.19	protein_coding	PEX19
ENSG00000162736.18	protein_coding	NCSTN
ENSG00000162738.7	protein_coding	VANGL2
ENSG00000162739.14	protein_coding	SLAMF6
ENSG00000162745.11	protein_coding	OLFML2B
ENSG00000162746.15	protein_coding	FCRLB
ENSG00000162747.13	protein_coding	FCGR3B
ENSG00000162753.13	protein_coding	SLC9C2
ENSG00000162755.14	protein_coding	KLHDC9
ENSG00000162757.4	protein_coding	C1orf74
ENSG00000162761.14	protein_coding	LMX1A
ENSG00000162763.4	protein_coding	LRRC52
ENSG00000162769.13	protein_coding	FLVCR1
ENSG00000162771.8	protein_coding	GARIN4
ENSG00000162772.17	protein_coding	ATF3
ENSG00000162775.17	protein_coding	RBM15
ENSG00000162777.17	protein_coding	DENND2D
ENSG00000162779.22	protein_coding	AXDND1
ENSG00000162782.16	protein_coding	TDRD5
ENSG00000162783.11	protein_coding	IER5
ENSG00000162804.14	protein_coding	SNED1
ENSG00000162813.18	protein_coding	BPNT1
ENSG00000162814.11	protein_coding	SPATA17
ENSG00000162817.7	protein_coding	C1orf115
ENSG00000162819.12	protein_coding	BROX
ENSG00000162825.18	protein_coding	NBPF20
