"","FBS10-HCC2429-diABZI-1","FBS10-HCC2429-diABZI-2","FBS10-HCC2429-MA2-1","FBS10-HCC2429-MA2-2","FBS10-HCC2429-mock-1","FBS10-HCC2429-mock-2"
"ENSG00000158806.14",80.4737473183525,53.2960207113162,51.7037602477031,38.8262643735518,49.5905713208458,80.1235198631964
"ENSG00000158815.11",0,1.04502001394738,3.44691734984687,9.08699804487382,5.51006348009397,1.05425684030522
"ENSG00000158856.19",211.457612634394,254.98488340316,202.219151191016,211.479227226154,222.606564595797,243.533330110505
"ENSG00000158863.22",392.095492253249,358.44186478395,397.544467682339,401.480095437152,390.112494390653,343.6877299395
"ENSG00000275074.2",122.422828367281,109.727101464474,132.13183174413,111.522248732542,116.813345777992,135.999132399373
"ENSG00000168453.16",411.785877235399,448.313585983424,303.328726786525,325.479748152753,359.256138902127,361.610096224689
"ENSG00000288677.2",0,0,0,0,0,0
"ENSG00000168476.12",345.009789035064,320.821144281844,324.010230885606,280.044757928384,320.685694541469,344.741986779805
"ENSG00000168481.9",0,5.22510006973688,0,2.47827219405649,0,0
"ENSG00000168484.13",0,11.4952201534211,0,1.65218146270433,0,0
"ENSG00000168487.20",285.082530393738,331.271344421318,210.261958340659,152.000694568798,157.587815530688,183.440690213108
"ENSG00000168490.14",0.85610369487609,7.31514009763163,1.14897244994896,7.43481658216949,0,0
"ENSG00000168495.13",624.099593564669,595.661407950004,643.424571971416,644.350770454689,647.983465259051,637.825388384655
"ENSG00000197181.12",0,9.40518012552638,0,4.95654438811299,0,0
"ENSG00000104635.15",1118.92752920305,1127.57659504922,1224.80463164559,1109.43985220596,1162.62339429983,1251.40286944229
"ENSG00000120910.15",253.406693683323,188.103602510528,251.624966538822,224.696678927789,211.586437635609,219.285422783485
"ENSG00000120896.14",792.752021455259,821.385730962637,726.150588367741,736.046841634779,779.122976085288,859.219324848751
"ENSG00000120913.24",224.299168057536,264.390063528686,247.029076739026,214.783590151563,252.360907388304,224.556706985011
"ENSG00000248235.6",0,1.04502001394738,0,0,0,0
"ENSG00000241852.11",18.834281287274,26.1255003486844,20.6815040990812,11.5652702389303,35.2644062726014,18.9766231254939
"ENSG00000158941.17",1612.89936114655,1520.50412029343,1447.70528693569,1456.39795937387,1552.73588869048,1482.28511746913
"ENSG00000147439.14",165.228013111085,190.193642538422,188.431481791629,254.435945256467,154.281777442631,188.711974414634
"ENSG00000179388.9",0,8.36016011157901,5.74486224974478,4.13045365676083,1.10201269601879,0
"ENSG00000134020.8",0,4.1800800557895,0,1.65218146270433,0,1.05425684030522
"ENSG00000008853.18",35.9563551847958,58.521120781053,41.3630081981624,52.8698068065386,50.6925840168646,41.1160167719034
"ENSG00000120889.13",1299.5654088219,1250.88895669501,1062.79951620279,1152.39657023627,1120.74691185111,985.730145685377
"ENSG00000284956.1",0,0,0,0,0,0
"ENSG00000173535.15",0,2.09004002789475,1.14897244994896,4.13045365676083,0,0
"ENSG00000173530.6",81.3298510132285,82.5565811018427,35.6181459484177,27.2609941346214,37.468431664639,47.4415578137347
"ENSG00000104689.10",547.906364720698,425.323145676582,579.082114774274,587.350509991389,489.293637032345,437.516588726664
"ENSG00000147457.14",475.13755065623,472.349046304214,540.01705147601,561.741697319472,522.354017912909,519.748622270471
"ENSG00000104679.12",203.752679380509,259.164963458949,216.006820590404,277.566485734327,293.135377140999,288.866374243629
"ENSG00000134013.16",6.84882955900872,20.9004002789475,5.74486224974478,10.7391795075781,0,3.16277052091565
"ENSG00000197217.13",378.397833135232,385.612385146582,387.203715632798,363.479921794953,300.849466013131,353.176041502247
"ENSG00000147454.14",327.031611442666,291.560583891318,346.989679884585,339.52329058574,316.277643757394,332.090904696143
"ENSG00000167034.10",60.7833623362024,81.5115610878953,85.0239612962228,66.9133492395254,48.488558624827,48.4958146540399
"ENSG00000180053.8",0,0,0,0.826090731352165,0,0
"ENSG00000159167.12",0,3.13506004184213,0,2.47827219405649,0,0
"ENSG00000042980.14",0.85610369487609,10.4502001394738,1.14897244994896,6.60872585081732,0,0
"ENSG00000134028.14",0,1.04502001394738,0,3.30436292540866,0,0
"ENSG00000069206.15",0,8.36016011157901,1.14897244994896,4.13045365676083,0,0
"ENSG00000104722.14",0,31.3506004184213,1.14897244994896,11.5652702389303,0,0
"ENSG00000277586.4",1.71220738975218,2.09004002789475,0,0.826090731352165,0,0
"ENSG00000147459.18",597.560379023511,518.329926917898,511.292740227286,428.741089571774,493.70168781642,533.453961194439
"ENSG00000147437.10",12.8415554231413,14.6302801952633,10.3407520495406,3.30436292540866,16.5301904402819,6.32554104183129
"ENSG00000104756.16",317.614470799029,295.740663947107,333.202010485197,328.784111078162,358.154126206108,361.610096224689
"ENSG00000184661.14",884.355116807001,909.167412134217,790.493045564882,834.351638665687,735.042468244536,785.421346027386
"ENSG00000221818.9",0,8.36016011157901,0,11.5652702389303,0,0
"ENSG00000221914.11",687.4512669855,660.452648814742,773.258458815648,731.916387978018,774.714925301213,783.312832346775
"ENSG00000104765.16",372.405107271099,374.117164993161,361.926321733921,335.392836928979,340.521923069808,363.718609905299
"ENSG00000240694.9",0,8.36016011157901,2.29794489989791,9.91308877622598,0,0
"ENSG00000092964.18",61.6394660310785,65.8362608786847,85.0239612962228,72.6959843589905,67.2227744571465,55.8756125361764
"ENSG00000120907.18",0,11.4952201534211,1.14897244994896,12.3913609702825,0,0
"ENSG00000015592.17",0,14.6302801952633,0,7.43481658216949,0,0
"ENSG00000104228.13",280.802011919357,228.859383054475,220.6027103902,220.566225271028,234.728704252003,222.4481933044
"ENSG00000120899.18",214.025923719022,179.743442398949,157.409225643007,185.870414554237,120.119383866049,133.890618718762
"ENSG00000120903.13",0.85610369487609,5.22510006973688,0,6.60872585081732,0,0
"ENSG00000120915.14",89.0347842671133,104.502001394738,58.5975949473968,71.8698936276384,59.5086855850149,70.6352083004494
"ENSG00000120885.22",99.3080286056264,121.222321617896,90.7688235459676,90.043889717386,104.691206121786,56.9298693764816
"ENSG00000168077.14",178.925672229103,144.212761924738,82.7260163963249,77.6525287471035,128.935485434199,84.3405472244172
"ENSG00000147419.19",400.65652920201,481.75422642974,380.309880933105,428.741089571774,364.766202382221,344.741986779805
"ENSG00000171320.15",405.793151371267,351.126724686318,292.987974736984,272.609941346214,300.849466013131,352.121784661942
"ENSG00000168078.10",393.807699643001,363.666964853687,359.628376834023,369.262556914418,394.520545174729,435.408075046054
"ENSG00000168079.17",0,2.09004002789475,2.29794489989791,0.826090731352165,0,0
"ENSG00000189233.12",0.85610369487609,19.8553802650001,0,13.2174517016346,0,0
"ENSG00000134014.18",312.477848629773,308.280904114476,392.948577882543,411.393184213378,342.725948461845,364.772866745605
"ENSG00000168081.9",0,0,0,3.30436292540866,0,0
"ENSG00000186918.14",132.696072705794,96.1418412831586,86.1729337461718,107.391795075781,126.731460042161,111.751225072353
"ENSG00000214050.8",42.8051847438045,33.440640446316,55.1506775975499,46.2610809557212,45.1825205367706,42.1702736122086
"ENSG00000104290.11",640.365563767315,630.147068410268,824.962219063351,834.351638665687,724.022341284348,768.553236582502
"ENSG00000012232.10",466.576513707469,509.969766806319,540.01705147601,556.785152931359,502.51778938457,585.112546369395
"ENSG00000104299.15",318.470574493905,303.055804044739,311.371533936167,313.088387182471,394.520545174729,318.385565772175
"ENSG00000147421.18",344.153685340188,360.531904811845,484.86637387846,413.871456407435,380.194380126484,433.299561365444
"ENSG00000197892.13",349.290307509445,284.245443793686,349.287624784483,286.653483779201,273.299148612661,309.951511049733
"ENSG00000120875.9",0,5.22510006973688,0,13.2174517016346,0,0
"ENSG00000133872.14",1038.4537818847,1022.02957364053,1058.20362640299,1011.9611459064,925.690664655788,972.024806761409
"ENSG00000104660.19",344.153685340188,308.280904114476,317.116396185912,265.175124764045,338.31789767777,384.803746711404
"ENSG00000177669.4",0,0,0,0,0,1.05425684030522
"ENSG00000104671.8",89.0347842671133,101.366941352895,86.1729337461718,95.8265248368511,120.119383866049,92.774601946859
"ENSG00000157110.16",5.13662216925654,27.1705203626318,3.44691734984687,6.60872585081732,6.61207617611277,6.32554104183129
"ENSG00000197265.9",595.848171633759,543.410407252636,623.892040322284,522.91543294592,610.515033594412,534.508218034744
"ENSG00000253457.3",0,0,0,0.826090731352165,0,0
"ENSG00000104687.14",799.600851014268,682.398069107637,826.1111915133,722.003299201792,850.75380132651,771.716007103418
"ENSG00000104691.16",60.7833623362024,62.7012008368426,65.4914296470905,54.5219882692429,48.488558624827,45.3330441331243
"ENSG00000104695.13",493.971831943504,500.564586680793,432.013641180808,393.219188123631,457.3352688478,433.299561365444
"ENSG00000133863.9",17.9781775923979,15.6753002092106,1.14897244994896,13.2174517016346,1.10201269601879,1.05425684030522
"ENSG00000172733.12",1.71220738975218,2.09004002789475,0,1.65218146270433,0,0
"ENSG00000165392.11",440.893402861186,426.368165690529,437.758503430553,394.871369586335,429.78495144733,431.191047684833
"ENSG00000157168.21",11.1293480333892,17.7653402371054,1.14897244994896,23.1305404778606,5.51006348009397,2.10851368061043
"ENSG00000286131.1",0,0,0,0,0,0
"ENSG00000172728.16",176.357361144475,148.392841980527,186.133536891731,166.044237001785,122.323409258086,204.525827019212
"ENSG00000129696.13",269.672663885968,276.930303696055,270.008525738005,251.131582331058,256.768958172379,204.525827019212
"ENSG00000198042.11",771.349429083357,784.810030474479,751.427982266618,824.438549889461,774.714925301213,801.235198631964
"ENSG00000133874.2",10.2732443385131,26.1255003486844,37.9160908483156,34.6958107167909,27.5503174004699,27.4106778479356
"ENSG00000133878.9",115.573998808272,122.267341631843,60.8955398472947,44.6088994930169,88.1610156815036,63.2554104183129
"ENSG00000156687.11",0,16.720320223158,0,2.47827219405649,0,0
"ENSG00000215262.8",0,6.27012008368426,0,3.30436292540866,0,0
"ENSG00000183779.7",30.8197330155392,43.8908405857898,32.1712285985708,33.8697199854388,37.468431664639,34.7904757300721
"ENSG00000147475.17",331.312129917047,330.226324407371,454.993090179787,389.914825198222,445.213129191593,405.888883517508
"ENSG00000147471.12",632.66063051343,552.815587378162,645.722516871314,574.959149021107,688.757935011747,614.631737897941
"ENSG00000020181.18",41.9490810489284,45.9808806136845,5.74486224974478,18.1739960897476,11.0201269601879,5.27128420152608
"ENSG00000104221.13",121.566724672405,122.267341631843,116.046217444845,106.565704344429,96.977117249654,99.1001429886903
"ENSG00000156675.16",447.742232420195,421.143065620793,383.756798282952,384.132190078757,443.009103799556,382.695233030793
"ENSG00000169154.7",0,9.40518012552638,0,7.43481658216949,0,0
"ENSG00000285880.1",0,1.04502001394738,0,0.826090731352165,0,0
"ENSG00000188778.6",0,0,0,2.47827219405649,0,0
"ENSG00000187840.5",911.750435043036,732.55902977711,1096.1197172513,1043.35259369778,997.321489897009,977.296090962935
"ENSG00000129691.16",303.060707986136,317.686084240002,349.287624784483,300.697026212188,283.21726287683,306.788740528818
"ENSG00000147465.12",6.84882955900872,18.8103602510528,4.59588979979583,14.869633164339,5.51006348009397,2.10851368061043
"ENSG00000175324.10",506.813387366645,515.194866876056,433.162613630757,467.567353945325,497.007725904477,455.438955011853
"ENSG00000156735.11",535.064809297556,497.429526638951,503.249933077643,448.567267124226,524.558043304946,565.081666403595
"ENSG00000085788.14",906.613812873779,826.610831032374,826.1111915133,891.351899128986,795.65316652557,834.971417521731
"ENSG00000147535.17",226.011375447288,245.579703277633,275.75338798775,197.435684793167,267.789085132567,224.556706985011
"ENSG00000147548.17",1138.6179141852,1367.93119825712,1646.47752077686,1474.57195546361,1451.35072065675,1674.15986240468
"ENSG00000165046.13",68.4882955900872,53.2960207113162,37.9160908483156,60.304623388708,77.1408887213156,49.5500714943451
"ENSG00000077782.23",338.160959476055,390.837485216319,250.475994088873,305.653570600301,297.543427925075,280.432319521187
"ENSG00000147526.20",897.196672230142,841.241111227638,807.727632314117,747.612111873709,757.082722164912,860.273581689056
"ENSG00000169499.15",247.41396781919,266.480103556581,203.368123640965,213.957499420211,199.464297979402,224.556706985011
"ENSG00000169495.5",0,5.22510006973688,2.29794489989791,3.30436292540866,0,0
"ENSG00000169490.17",194.335538736872,189.148622524475,243.582159389179,221.39231600238,186.240145627176,161.301296566698
"ENSG00000168615.13",902.333294399399,755.549470083953,884.708786460697,907.873713756029,854.059839414566,795.963914430438
"ENSG00000197140.15",0.85610369487609,8.36016011157901,2.29794489989791,3.30436292540866,0,4.21702736122086
"ENSG00000168619.16",0,8.36016011157901,0,8.26090731352165,0,0
"ENSG00000104755.16",0,2.09004002789475,0,1.65218146270433,0,0
"ENSG00000131203.13",0,1.04502001394738,0,1.65218146270433,0,0
"ENSG00000188676.15",0,9.40518012552638,0,4.95654438811299,0,0
"ENSG00000176907.5",0,1.04502001394738,1.14897244994896,0,0,0
"ENSG00000165061.15",0.85610369487609,6.27012008368426,0,1.65218146270433,0,0
"ENSG00000104332.12",1.71220738975218,4.1800800557895,1.14897244994896,9.91308877622598,0,4.21702736122086
"ENSG00000147533.19",332.168233611923,296.785683961055,305.626671686423,290.783937435962,285.421288268868,298.354685806376
"ENSG00000147536.12",498.252350417884,447.268565969477,324.010230885606,384.132190078757,366.970227774259,384.803746711404
"ENSG00000158669.11",260.255523242331,248.714763319475,292.987974736984,271.783850614862,279.911224788774,249.858871152336
"ENSG00000165066.13",2.56831108462827,3.13506004184213,0,5.78263511946516,0,0
"ENSG00000029534.22",1.71220738975218,18.8103602510528,2.29794489989791,14.869633164339,0,0
"ENSG00000083168.11",1459.65679976373,1512.14396018185,1569.49636663028,1435.74569109006,1568.16406643475,1561.35438049202
"ENSG00000070718.12",309.909537545145,267.525123570528,336.648927835044,282.52303012244,271.095123220624,311.005767890039
"ENSG00000104368.19",50.5101179976893,59.5661407950004,11.4897244994896,23.1305404778606,50.6925840168646,18.9766231254939
"ENSG00000104365.16",292.787463647623,233.039463110265,367.671183983666,356.045105212783,338.31789767777,366.881380426215
"ENSG00000070501.12",176.357361144475,169.293242259475,165.45203279265,175.957325778011,153.179764746613,189.766231254939
"ENSG00000104371.5",0,1.04502001394738,0,4.13045365676083,0,0
"ENSG00000078668.14",769.637221693605,726.288909693426,781.301265965291,732.74247870937,705.288125452029,713.731880886631
"ENSG00000168575.10",308.197330155392,321.866164295792,265.412635938209,304.001389137597,311.869592973319,264.618466916609
"ENSG00000176209.12",162.659702026457,128.537461715527,166.601005242599,161.087692613672,149.873726658556,164.464067087614
"ENSG00000147432.7",0,1.04502001394738,0,0.826090731352165,0,0
"ENSG00000147434.9",0,3.13506004184213,0,4.13045365676083,0,0
"ENSG00000131931.8",149.818146603316,88.826701185527,126.386969494385,137.131061404459,168.607942490876,124.402307156015
"ENSG00000120925.16",173.789050059846,157.798022106054,178.090729742088,170.174690658546,160.893853618744,158.138526045782
"ENSG00000168172.9",689.163474375252,721.063809623689,772.109486365699,789.74273917267,824.305496622059,878.195947974245
"ENSG00000254673.1",0,0,0,0,0,0
"ENSG00000168522.13",491.403520858876,478.619166387898,473.37664937897,508.871890512934,522.354017912909,506.043283346503
"ENSG00000185900.11",826.996169250303,794.215210600006,915.731042609319,840.134273785152,931.200728135882,955.156697316525
"ENSG00000165102.15",242.277345649933,263.345043514739,256.220856338617,258.566398913228,236.932729644041,229.827991186537
"ENSG00000188877.12",0,1.04502001394738,0,1.65218146270433,0,0
"ENSG00000164808.17",430.620158522673,437.863385843951,400.991385032186,415.523637870139,394.520545174729,462.81875289399
"ENSG00000221869.5",175.501257449598,150.482882008422,152.813335843211,159.435511150968,158.689828226706,153.921498684561
"ENSG00000253729.9",12458.8770715317,12515.1596870338,12714.5291311352,11907.2718017101,12775.6331849459,13336.349029861
"ENSG00000104738.19",2839.69595590399,2685.70143584476,2767.87463192704,2660.83824568532,2859.72294616877,2821.19130465676
"ENSG00000169139.12",386.958870083993,452.493666039214,459.588979979583,503.089255393468,431.988976839368,486.012403380704
"ENSG00000034239.11",0,4.1800800557895,3.44691734984687,8.26090731352165,2.20402539203759,1.05425684030522
"ENSG00000019549.13",31.6758367104153,24.0354603207896,17.2345867492344,30.5653570600301,25.3462920084323,24.24790732702
"ENSG00000168333.14",0,2.09004002789475,0,0.826090731352165,0,0
"ENSG00000147481.17",0,13.5852601813159,1.14897244994896,4.13045365676083,0,0
"ENSG00000147485.13",0.85610369487609,6.27012008368426,3.44691734984687,8.26090731352165,1.10201269601879,1.05425684030522
"ENSG00000168300.14",456.303269368956,512.059806834214,499.803015727796,465.089081751269,506.925840168646,503.934769665893
"ENSG00000147488.13",0,17.7653402371054,1.14897244994896,16.5218146270433,0,0
"ENSG00000196711.9",0,3.13506004184213,0,2.47827219405649,0,0
"ENSG00000023287.13",600.984793803015,546.545467294478,565.294445374887,597.263598767615,633.657300210807,595.655114772447
"ENSG00000288611.1",0,6.27012008368426,0,2.47827219405649,0,0
"ENSG00000082556.14",0.85610369487609,5.22510006973688,1.14897244994896,4.13045365676083,0,0
"ENSG00000047249.18",220.018649583155,264.390063528686,217.155793040353,245.348947211593,197.260272587364,191.874744935549
"ENSG00000147509.14",7.70493325388481,13.5852601813159,9.19177959959165,4.13045365676083,4.40805078407518,2.10851368061043
"ENSG00000187735.15",992.224182361388,877.816811715796,974.328637556715,1122.65730390759,1016.05570572933,1038.44298770064
"ENSG00000120992.18",525.647668653919,507.879726778425,569.890335174683,527.871977334033,513.537916344758,475.469834977652
"ENSG00000137547.9",190.911123957368,194.373722594212,202.219151191016,204.044410643985,203.872348763477,193.98325861616
"ENSG00000164736.6",0,1.04502001394738,0,4.95654438811299,0,0
"ENSG00000104237.11",1.71220738975218,17.7653402371054,0,9.91308877622598,0,1.05425684030522
"ENSG00000206579.9",2.56831108462827,6.27012008368426,1.14897244994896,6.60872585081732,0,0
"ENSG00000167904.16",164.371909416209,179.743442398949,187.28250934168,216.435771614267,158.689828226706,164.464067087614
"ENSG00000137574.11",711.422170442031,650.002448675268,610.104370922896,618.741957782772,617.127109770525,658.91052519076
"ENSG00000254087.8",32.5319404052914,49.1159406555267,16.0856142992854,18.1739960897476,31.9583681845451,26.3564210076304
"ENSG00000008988.11",5875.4396579346,5224.05504972293,5852.86566003999,6155.20203930498,5615.85669891178,5605.48361990283
"ENSG00000172680.1",0,0,0,0.826090731352165,0,0
"ENSG00000181690.8",0,9.40518012552638,1.14897244994896,7.43481658216949,0,0
"ENSG00000170791.18",253.406693683323,236.174523152107,217.155793040353,256.914217450523,210.48442493959,241.424816429894
"ENSG00000170786.13",3.42441477950436,11.4952201534211,0,5.78263511946516,1.10201269601879,1.05425684030522
"ENSG00000181195.11",0,7.31514009763163,1.14897244994896,9.08699804487382,2.20402539203759,0
"ENSG00000104331.9",690.875681765005,608.201648117373,752.576954716567,736.046841634779,809.979331573814,824.428849118678
"ENSG00000169122.12",1.71220738975218,9.40518012552638,0,11.5652702389303,1.10201269601879,0
"ENSG00000215114.10",232.00410131142,182.878502440791,280.349277787545,256.914217450523,242.442793124135,265.672723756914
"ENSG00000167910.4",0,2.09004002789475,0,1.65218146270433,0,0
"ENSG00000137575.12",173.789050059846,152.572922036317,159.707170542905,156.131148225559,114.609320385955,146.541700802425
"ENSG00000035681.9",775.629947557737,749.279350000269,842.196805812585,798.003646486191,826.509522014096,899.281084780349
"ENSG00000198846.6",5.99272586413263,8.36016011157901,8.0428071496427,6.60872585081732,5.51006348009397,8.43405472244172
"ENSG00000178538.10",1.71220738975218,7.31514009763163,0,8.26090731352165,0,0
"ENSG00000104388.15",585.574927295245,502.654626708688,557.251638225244,590.654872916798,562.026474969585,585.112546369395
"ENSG00000171316.14",1679.67544934689,1790.11928389186,1759.07682087185,1790.96470557149,1960.48058621744,1804.88771060253
"ENSG00000177182.11",0,1.04502001394738,1.14897244994896,0.826090731352165,0,0
"ENSG00000198363.18",739.673592372942,833.925971130006,938.710491608298,893.00408059169,783.531026869363,886.630002696686
"ENSG00000185942.13",0,25.080480334737,0,10.7391795075781,0,1.05425684030522
"ENSG00000137563.13",397.232114422506,353.216764714213,356.181459484177,339.52329058574,296.441415229056,286.757860563019
"ENSG00000137561.5",0,3.13506004184213,2.29794489989791,0.826090731352165,0,0
"ENSG00000185728.17",710.566066747155,611.336708159215,714.660863868251,671.61176458931,715.206239716198,702.135055643274
"ENSG00000180828.3",0,0,0,0.826090731352165,0,0
"ENSG00000172817.4",0,1.04502001394738,1.14897244994896,1.65218146270433,0,0
"ENSG00000104442.10",469.144824792097,461.89884616474,508.994795327388,522.91543294592,516.843954432815,506.043283346503
"ENSG00000066855.16",303.916811681012,292.605603905265,336.648927835044,319.697113033288,256.768958172379,273.052521639051
"ENSG00000205268.11",244.845656734562,266.480103556581,283.796195137392,291.610028167314,255.66694547636,249.858871152336
"ENSG00000147570.10",0,1.04502001394738,0,2.47827219405649,0,0
"ENSG00000147573.17",0,4.1800800557895,0,4.13045365676083,0,0
"ENSG00000147571.5",0.85610369487609,1.04502001394738,4.59588979979583,0.826090731352165,0,0
"ENSG00000179041.4",364.700174017214,354.26178472816,360.777349283972,361.827740332248,405.540672134917,365.82712358591
"ENSG00000285655.1",0,0,0,0,0,0
"ENSG00000285791.1",0,1.04502001394738,0,0,0,0
"ENSG00000147576.17",0.85610369487609,7.31514009763163,3.44691734984687,9.91308877622598,5.51006348009397,2.10851368061043
"ENSG00000169085.14",0,2.09004002789475,0,1.65218146270433,0,0
"ENSG00000185697.17",48.7979106079371,54.3410407252635,43.6609530980604,42.1306272989604,22.0402539203759,51.6585851749556
"ENSG00000175073.8",428.051847438045,399.197645327898,364.224266633819,406.436639825265,379.092367430465,379.532462509878
"ENSG00000288602.1",0,0,0,2.47827219405649,3.30603808805638,0
"ENSG00000104205.16",5.99272586413263,11.4952201534211,1.14897244994896,3.30436292540866,3.30603808805638,2.10851368061043
"ENSG00000178460.18",3.42441477950436,4.1800800557895,2.29794489989791,0.826090731352165,1.10201269601879,1.05425684030522
"ENSG00000261787.2",2.56831108462827,5.22510006973688,0,1.65218146270433,0,0
"ENSG00000178125.15",0,3.13506004184213,0,0.826090731352165,0,0
"ENSG00000121022.14",534.20870560268,513.104826848162,450.397200379991,458.480355900452,497.007725904477,552.430584319933
"ENSG00000104218.16",359.563551847958,401.287685355792,324.010230885606,367.610375451713,341.623935765826,398.509085635371
"ENSG00000066777.9",1168.58154350586,1190.27779588606,1147.82347749901,1059.87440832483,1133.97106420334,1192.3644863852
"ENSG00000165078.13",0,7.31514009763163,0,4.95654438811299,3.30603808805638,4.21702736122086
"ENSG00000046889.19",78.7615399286003,66.8812808926321,55.1506775975499,57.8263511946516,52.8966094089022,64.3096672586181
"ENSG00000165084.16",1.71220738975218,12.5402401673685,3.44691734984687,10.7391795075781,0,1.05425684030522
"ENSG00000137573.14",2.56831108462827,17.7653402371054,6.89383469969374,14.869633164339,3.30603808805638,2.10851368061043
"ENSG00000137571.11",22.2586960667783,12.5402401673685,6.89383469969374,29.7392663286779,4.40805078407518,12.6510820836626
"ENSG00000147596.4",0,1.04502001394738,0,1.65218146270433,0,0
"ENSG00000140396.13",475.993654351106,486.979326499477,476.823566728817,427.088908109069,485.987598944289,475.469834977652
"ENSG00000067167.8",624.099593564669,600.886508019741,689.383469969374,667.481310932549,616.025097074506,672.615864114728
"ENSG00000147592.9",246.557864124314,209.004002789475,204.517096090914,174.305144315307,178.526056755045,172.898121810055
"ENSG00000221947.8",6.84882955900872,1.04502001394738,1.14897244994896,1.65218146270433,0,1.05425684030522
"ENSG00000104313.20",0,9.40518012552638,0,5.78263511946516,0,0
"ENSG00000178860.9",0,7.31514009763163,0,13.2174517016346,0,0
"ENSG00000104321.11",0,7.31514009763163,0,1.65218146270433,0,0
"ENSG00000182674.6",0,3.13506004184213,1.14897244994896,9.91308877622598,0,0
"ENSG00000147601.15",268.816560191092,277.975323710002,243.582159389179,294.914391092723,296.441415229056,322.602593133396
"ENSG00000164764.11",3.42441477950436,5.22510006973688,1.14897244994896,4.13045365676083,3.30603808805638,0
"ENSG00000274443.5",0,0,0,0,0,0
"ENSG00000147604.14",5913.96432420403,5971.24435969531,6243.51629302263,6776.42226928181,6441.26420822986,6459.43166055006
"ENSG00000121039.10",184.918398093235,213.184082845265,194.176344041374,184.218233091533,208.280399547552,206.634340699822
"ENSG00000040341.18",143.825420739183,141.077701882896,156.260253193058,135.478879941755,113.507307689936,111.751225072353
"ENSG00000258677.2",0,0,0,0,0,0
"ENSG00000104343.21",92.4591990466177,99.2769013250007,95.3647133457634,80.13080094116,76.0388760252968,85.3948040647225
"ENSG00000154582.18",296.211878427127,279.020343723949,249.327021638924,280.044757928384,258.972983564417,216.122652262569
"ENSG00000175606.11",321.89498927341,279.020343723949,255.071883888668,323.827566690049,242.442793124135,234.045018547758
"ENSG00000154589.7",0,2.09004002789475,0,0,0,0
"ENSG00000104369.5",232.00410131142,229.904403068423,202.219151191016,185.870414554237,182.93410753912,205.580083859517
"ENSG00000104381.14",130.127761621166,144.212761924738,83.8749888462739,108.217885807134,79.3449141133532,92.774601946859
"ENSG00000137558.9",0.85610369487609,7.31514009763163,2.29794489989791,5.78263511946516,6.61207617611277,1.05425684030522
"ENSG00000121005.9",148.96204290844,125.402401673685,104.556492945355,80.13080094116,143.261650482443,100.154399828995
"ENSG00000164749.13",126.703346841661,117.042241562106,134.429776644028,136.304970673107,117.915358474011,157.084269205477
"ENSG00000091656.19",261.967730632083,291.560583891318,389.501660532696,370.914738377122,328.399783413601,268.83549427783
"ENSG00000164751.15",217.450338498527,170.338262273422,267.710580838107,196.609594061815,236.932729644041,270.94400795844
"ENSG00000171033.13",13.6976591180174,15.6753002092106,12.6386969494385,20.6522682838041,4.40805078407518,12.6510820836626
"ENSG00000104427.13",44.5173921335567,56.4310807531583,52.852732697652,59.4785326573559,34.1623935765826,62.2011535780077
"ENSG00000104432.14",0,2.09004002789475,0,2.47827219405649,0,0
"ENSG00000104435.14",0,1.04502001394738,0,2.47827219405649,0,0
"ENSG00000164683.19",99.3080286056264,101.366941352895,60.8955398472947,78.4786194784557,113.507307689936,90.6660882662485
"ENSG00000147586.10",47.941806913061,31.3506004184213,34.4691734984687,40.4784458362561,33.0603808805638,28.4649346882408
"ENSG00000276418.5",0,0,2.29794489989791,0,0,0
"ENSG00000076554.16",272.240974970597,238.264563180002,261.965718588362,277.566485734327,281.013237484793,294.137658445155
"ENSG00000205189.12",199.472160906129,171.38328228737,183.835591991833,190.000868210998,213.790463027646,187.657717574328
"ENSG00000164684.13",0.85610369487609,8.36016011157901,4.59588979979583,12.3913609702825,2.20402539203759,0
"ENSG00000076641.4",1.71220738975218,17.7653402371054,1.14897244994896,23.1305404778606,2.20402539203759,6.32554104183129
"ENSG00000164687.11",825.283961860551,772.269790307111,705.469084268659,741.003386022892,762.592785645006,771.716007103418
"ENSG00000147588.7",0,1.04502001394738,0,0,0,0
"ENSG00000205186.4",0,0,0,0,0,0
"ENSG00000170323.9",0,1.04502001394738,0,0,0,0
"ENSG00000197416.5",0,2.09004002789475,1.14897244994896,0,0,0
"ENSG00000133731.10",81.3298510132285,93.0067812413165,95.3647133457634,113.174430195247,65.0187490651089,81.1777767035016
"ENSG00000253598.3",1.71220738975218,5.22510006973688,2.29794489989791,5.78263511946516,5.51006348009397,1.05425684030522
"ENSG00000104231.11",327.887715137542,309.325924128423,303.328726786525,359.349468138192,360.358151598146,383.749489871098
"ENSG00000164695.5",71.0566066747155,88.826701185527,56.2996500474989,53.6958975378907,49.5905713208458,59.0383830570921
"ENSG00000104497.15",53.0784290823176,61.6561808228952,41.3630081981624,48.7393531497777,33.0603808805638,48.4958146540399
"ENSG00000184672.12",0,5.22510006973688,0,5.78263511946516,1.10201269601879,0
"ENSG00000133739.16",383.534455304488,342.766564574739,342.393790084789,300.697026212188,352.644062726014,315.222795251259
"ENSG00000133740.11",140.401005959679,130.627501743422,104.556492945355,153.652876031503,138.853599698368,165.518323927919
