"","FBS2-MCF7-DMSO-1","FBS2-MCF7-DMSO-2","FBS2-MCF7-DMSO-3","FBS2-MCF7-DMSO-4","FBS2-MCF7-MA2-1","FBS2-MCF7-MA2-2","FBS2-MCF7-MA2-3","FBS2-MCF7-MA2-4","FBS2-MCF7-pIC-1","FBS2-MCF7-pIC-2","FBS2-MCF7-pIC-3","FBS2-MCF7-pIC-4"
"ENSG00000174276.7",189.579392659226,176.643691153292,150.466394265053,186.770345510503,164.486666848111,146.640150979708,163.178663440926,131.973705172771,160.2861439411,229.316372095542,208.041316107272,218.303643895244
"ENSG00000149806.11",2518.36329013984,2609.44379532952,2356.18605097733,2538.01905954315,2436.23029898369,2432.54260022319,2442.28561563238,2324.82947709839,2358.62403989305,2618.69675267147,2701.35280353575,2633.95871978524
"ENSG00000162298.19",611.64709401166,561.525880007619,576.64774561914,538.943242765478,602.203963627251,587.963858952129,659.457573740603,551.231634410661,601.744629767704,631.822731507997,584.850842730137,588.107630821613
"ENSG00000149792.9",895.626101945645,830.081735663436,801.086445444666,903.778536326249,697.240704472826,721.974714632149,716.098101546545,751.606345313222,925.003277604224,936.50882030627,931.940181337677,937.632044271375
"ENSG00000204710.3",7.8016210970875,15.7974032738716,20.1742651528562,12.6623963057968,14.6210370531654,9.12115771644115,14.8344239491751,3.21887085787247,8.05907986296032,11.2252769557258,12.7372234351391,9.54332869487404
"ENSG00000014216.16",3073.83871225247,3146.55550664116,3066.48830323415,3296.18003835274,2943.39752176536,2951.04533502704,3042.40549357628,2847.89599150267,2962.15957629697,3096.57282878666,3203.41169393748,3095.61724539977
"ENSG00000014138.10",307.383871225247,313.075810336728,326.991214352545,290.443715264215,260.437222509509,195.75407714516,218.470607251488,197.960557759157,384.149473467775,346.379974633826,411.836891069497,355.488993884058
"ENSG00000285816.1",8.58178320679625,11.4890205628157,15.9712932460112,8.70539746023532,8.22433334240555,11.9276677830384,10.7886719630365,5.63302400127683,11.6408931353871,17.6397209304263,7.43004700383114,10.7362447817333
"ENSG00000149798.5",4.6809726582525,5.74451028140786,3.36237752547604,4.74839861467381,2.74144444746852,4.20976509989591,4.04575198613867,3.21887085787247,2.68635995432011,8.0180549683756,2.12287057252318,11.9291608685926
"ENSG00000133884.11",675.620387007777,730.98893330915,790.158718486869,667.941405130783,737.448556369031,800.556996496873,782.178717320143,781.380900748543,735.167174165603,777.751331932433,800.322205841239,801.63961036942
"ENSG00000173825.7",35.1072949368937,20.1057859849275,25.2178314410703,30.8645909953798,21.0177407639253,19.6455704661809,28.3202639029707,24.1415314340435,17.0136130440273,22.4505539114517,12.7372234351391,11.9291608685926
"ENSG00000162241.13",62.4129687767,50.2644649623188,74.8128999418418,59.3549826834226,59.3979630284845,58.9367113985428,55.2919438105618,69.2057234442582,44.7726659053351,30.4686088798273,53.0717643130795,40.5591469532147
"ENSG00000126391.14",291.780629031072,341.798361743768,326.150619971176,349.007298178525,314.352296643057,308.7161073257,308.825734941918,309.011602355757,338.481354244333,357.605251589552,384.239573626696,373.382735186947
"ENSG00000142186.18",1379.32660996507,1433.25531521126,1460.95303481934,1343.00540818358,1420.98203860451,1349.93134203329,1322.96089946734,1326.97951115793,1449.73892201475,1643.701268517,1604.89015282753,1549.59799683017
"ENSG00000168056.18",1036.83544380293,1059.86214691975,1039.81524975346,1081.0520846074,925.694408428536,892.470201177934,880.62534898285,817.593197899608,993.057729780333,1010.27492601533,937.247357768985,943.596624705671
"ENSG00000173465.8",321.426789200005,353.287382306584,301.773382911474,290.443715264215,283.28259290508,297.490067059311,257.579543117495,266.361563488947,315.199567973559,360.812473576902,352.396515038848,341.174000841747
"ENSG00000176973.8",70.9947519834962,81.859271510062,80.6970606114249,73.6001785274441,92.2952963981067,79.2839093813731,75.5207037412552,84.4953600191524,66.263545539896,52.919162791279,60.5018113169107,52.4883078218072
"ENSG00000173442.13",499.3037502136,498.336266912132,460.645720990217,529.44644553613,499.856704255093,491.139261654523,420.758206558422,457.079661817891,453.099378961991,497.119408039287,437.311337939775,506.989336915184
"ENSG00000173338.13",3.90081054854375,0,2.52178314410703,1.5827995382246,0,1.40325503329864,1.34858399537956,0,3.58181327242681,0,4.24574114504636,2.38583217371851
"ENSG00000173327.8",1476.06671156895,1382.99085024894,1401.27083374214,1396.0291927141,1304.01374217919,1293.80114070134,1343.18965939804,1195.00580598516,1526.74790737193,1585.97127274469,1645.22469370547,1548.40508074331
"ENSG00000197136.5",2367.01184085635,2381.09951164356,2340.21475773132,2348.0831149562,2378.65996558685,2229.77224791154,2360.02199191422,2208.14540850052,2405.1876124346,2517.66926006994,2546.38325174156,2589.82082457144
"ENSG00000213445.10",71.774914093205,74.6786336583022,78.1752774673179,65.686180836321,65.7946667392444,44.9041610655564,71.4749517551165,53.9160868693639,102.081678264164,72.1624947153804,84.9148229009273,90.6616226013034
"ENSG00000173039.20",968.181178148558,1023.95895766095,1046.54000480442,1016.94870330931,935.746371402587,1025.07780182466,1008.74082854391,956.004644788124,1129.16663413255,1167.42880339549,1155.90302673887,1146.39235947174
"ENSG00000172977.13",567.95801586797,601.737451977474,585.05368943283,598.2982254489,595.807259916491,567.616660969299,596.074125957764,566.521270985555,569.508310315863,514.759128969714,519.041854981918,545.16265169468
"ENSG00000172922.11",524.26893772428,544.292349163395,534.61802655069,574.556232375531,605.859222890542,536.04342272008,620.348637874596,548.817481267257,512.199297957034,559.660236792617,571.052184008736,555.898896476413
"ENSG00000254470.3",214.544580169906,229.780411256314,253.859503173441,239.002730271915,279.627333641789,214.698020094692,245.442287159079,229.344548623414,283.858701839825,311.100532772973,277.034609714275,329.244839973155
"ENSG00000172818.10",148.230800844662,150.793394886956,160.553526841481,138.494959594653,173.624815006339,157.866191246097,173.967335403963,152.896365748942,219.386062936142,229.316372095542,216.532798397365,224.26822432954
"ENSG00000172757.13",9546.06357439626,9494.23936759684,9463.41154545231,9519.74782265188,8915.17734316762,9098.70563590837,8502.82209086811,9102.96678606335,9616.27318314788,9854.18955613361,9945.64863227111,9666.19905182055
"ENSG00000172803.18",33.5469707174762,41.647699540207,35.3049640174984,37.1957891482782,49.3460000544333,40.6943959656605,36.411767875248,27.360402291916,47.4590258596552,41.6938858355531,41.395976164202,60.838720429822
"ENSG00000172732.12",326.107761858257,337.489979032712,306.816949199688,293.609314340664,368.267370776604,362.039798591049,323.660158891094,348.442770364695,316.095021291666,367.226917551602,341.782162176232,328.051923886295
"ENSG00000172638.13",16.3834043038837,11.4890205628157,17.6524820087492,11.0795967675722,6.39670371075987,18.2423154328823,6.74291997689778,14.4849188604261,10.7454398172804,1.60361099367512,8.49148229009273,4.77166434743702
"ENSG00000172543.9",0,0,1.68118876273802,0.791399769112302,0,1.40325503329864,0,1.60943542893624,0,0,1.06143528626159,1.19291608685926
"ENSG00000172500.13",582.781095952436,670.671575354368,610.271520873901,652.113409748537,596.721074732314,619.537097201349,616.302885888457,611.58546299577,539.958350818342,585.318012691419,554.06921942855,594.072211255909
"ENSG00000175602.4",798.105838232051,741.041826301614,750.650782562525,737.584584812665,763.03537121207,702.329144165968,745.766949444895,706.542153303008,797.848906433072,1015.08575899635,1020.03931009739,1021.13617035152
"ENSG00000175592.9",11.7024316456312,20.1057859849275,18.4930763901182,19.7849942278075,18.2762963164568,17.540687916233,24.274511916832,12.8754834314899,28.6545061794145,51.3155517976038,39.2731055916789,46.523727387511
"ENSG00000175573.7",131.847396540779,124.943098620621,114.320835866185,129.789562134417,138.899852005072,134.712483196669,126.766895565678,140.020882317453,96.7089583555238,112.252769557258,133.74084606896,95.4332869487404
"ENSG00000175550.8",596.043851817485,578.759410851842,537.139809694797,492.250656387852,587.582926574085,558.495503252858,539.433598151823,573.763730415768,560.553777134796,570.885513748343,598.649501451537,658.489679946309
"ENSG00000175513.10",0.78016210970875,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000175467.15",1568.12584051459,1568.25130682435,1439.09758090374,1519.48755669562,1426.46492749945,1423.60223128147,1353.97833136107,1324.56535801452,1635.09775886284,1746.33237211221,1732.26238717892,1753.58664768311
"ENSG00000175376.9",357.314246246607,439.455036527701,377.426877234685,361.669694484322,353.646333723439,338.886090541621,346.586086812546,377.412608085547,453.994832280098,471.461632140485,472.338702386408,477.166434743702
"ENSG00000175334.8",881.583183970887,809.975949678509,794.361690393714,828.59555826058,721.913704500043,691.103103899579,759.25278939869,793.451666465564,825.607959294379,790.580219881834,815.182299848902,755.115882981909
"ENSG00000175315.3",17.1635664135925,11.4890205628157,23.5366426783323,10.2881969984599,19.1901111322796,21.7504530161289,25.6230959122116,20.9226605761711,11.6408931353871,32.0722198735024,8.49148229009273,10.7362447817333
"ENSG00000175294.6",0.78016210970875,0,0,0.791399769112302,0.913814815822839,0,0,0,0,0,1.06143528626159,0
"ENSG00000175229.7",0,0,0,0,0,0,0,0.804717714468118,0,0,0,0
"ENSG00000087365.16",6173.42277412534,6166.73178709134,6211.15188393561,6297.16796282658,5290.07396879841,5624.24617346094,5455.02226131031,5315.96522177639,6321.90042583332,6722.3372854861,6844.13472581474,6910.56289117567
"ENSG00000175115.13",1987.85305553789,2029.24825690733,2108.21070847348,2016.48661169814,2115.48129862987,2337.82288547553,2195.49474447792,1994.89521416646,1772.10211653316,1706.24209727033,1717.40229317125,1692.74792725328
"ENSG00000174996.12",837.113943717488,825.77335295238,827.144871267105,819.098761031232,781.311667528527,820.904194479703,823.984821176909,803.108279039182,941.121437330144,939.71604229362,1004.11778080346,986.541603832604
"ENSG00000174903.16",3506.04852103112,3604.68020158343,3316.14483450074,3527.26877093353,3416.75359636159,3360.09417723359,3464.51228413008,3193.92460872396,3425.10894175814,3298.62781398972,3279.83503454832,3395.03918320144
"ENSG00000174871.11",46.0295644728162,51.7005925326708,49.5950685007715,30.0731912262675,35.6387778170907,33.6781207991673,36.411767875248,39.4311680089378,42.086305951015,41.6938858355531,33.9659291603709,63.2245526035405
"ENSG00000174851.16",446.252726753405,488.283373919668,389.195198573851,424.981676013306,496.201444991802,411.153724756501,442.335550484495,435.352283527252,441.458485826604,527.588016919114,475.523008245193,487.902679525435
"ENSG00000179292.5",1.5603242194175,4.3083827110559,0,3.16559907644921,0.913814815822839,3.5081375832466,2.69716799075911,1.60943542893624,3.58181327242681,4.81083298102536,1.06143528626159,2.38583217371851
"ENSG00000174807.4",0,0,0,0,0,0,0,0,0,0,2.12287057252318,1.19291608685926
"ENSG00000174791.11",87.37815628738,103.401185065342,84.9000325182699,103.673369753712,87.7262223189925,76.4773993147758,94.400879676569,70.8151588731944,93.127145083097,107.441936576233,90.2219993322352,90.6616226013034
"ENSG00000174744.14",806.687621438847,781.253398271469,783.433963435917,787.44277026674,758.466297132956,724.781224698747,767.344293370968,713.784612733221,847.994292247047,922.076321363194,927.69444019263,957.911617747982
"ENSG00000174684.7",152.131611393206,163.718543020124,132.813912256303,145.617557516664,183.676777980391,154.35805366285,179.361671385481,183.475638898731,147.749797487606,145.928600424436,178.321128091947,133.606601728237
"ENSG00000174669.12",638.172605741757,594.556814125714,611.11211525527,585.635829143103,614.083556232948,574.632936135792,592.028373971625,548.012763552788,663.530908717066,631.822731507997,623.062513035554,620.316365166813
"ENSG00000174576.10",0,0,0,0,0.913814815822839,0,0,0,0,0,0,0
"ENSG00000174547.13",683.422008104865,733.861188449854,663.228966900148,698.01459635705,593.065815469022,577.43944620239,543.479350137961,593.881673277471,669.799081943813,542.020515862191,637.922607043216,627.473861687968
"ENSG00000174516.15",110.783019578642,86.1676542211179,101.71192014565,102.090570215487,124.278814951906,69.4611241482826,83.6122077135325,78.0576183034075,84.17261190203,101.027492601533,95.5291757635432,91.8545386881627
"ENSG00000254986.8",1470.60557680099,1506.49782129921,1407.99558879309,1475.96056939444,1244.61577915071,1371.68179504942,1401.17877119936,1261.79737628601,1405.86170942752,1561.91710783957,1495.56231834258,1468.47970292374
"ENSG00000256349.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000174483.20",28.085835949515,20.1057859849275,32.7831808733914,40.3613882247274,29.2420741063308,46.3074160988551,35.0631838798685,37.8217325800016,19.6999729983475,25.6577758988019,19.1058351527086,21.4724895634666
"ENSG00000174165.8",223.906525486411,244.141686959834,222.757511062787,217.634936505883,225.712259508241,237.15010062747,214.424855265349,208.421888047243,169.240677122167,186.018875266314,174.075386946901,211.146147374088
"ENSG00000248746.6",0.78016210970875,0,1.68118876273802,1.5827995382246,3.65525926329136,2.10488254994796,4.04575198613867,0.804717714468118,1.7909066362134,0,0,1.19291608685926
"ENSG00000174080.12",35.1072949368937,27.2864238366873,28.5802089665463,28.4903916880429,42.9492963436734,39.2911409323619,36.411767875248,25.7509668629798,16.1181597259206,11.2252769557258,13.7986587214007,15.5079091291703
"ENSG00000182791.5",19.5040527427187,10.0528929924638,18.4930763901182,13.4537960749091,13.7072222373426,25.2585905993755,18.8801759353138,24.9462491485117,10.7454398172804,14.4324989430761,22.2901410114934,19.0866573897481
"ENSG00000173992.9",177.096798903886,147.921139746252,169.80006503654,154.322954976899,175.452444637985,181.721526812174,179.361671385481,147.263341747666,166.554317167847,149.135822411786,154.969551794192,165.815336073437
"ENSG00000239306.5",742.71432844273,710.883147324223,748.128999418418,741.541583658227,663.429556287381,638.48104015088,734.978277481858,653.430784148112,891.871504834275,888.400490496016,896.912816891044,759.887547329346
"ENSG00000248643.5",23.4048632912625,20.1057859849275,21.0148595342252,27.6989919189306,23.7591852113938,17.540687916233,21.5773439260729,29.7745554353204,24.177239588881,16.0361099367512,25.4744468702782,25.0512378240444
"ENSG00000173933.21",239.509767680586,265.683600515114,247.975342503858,235.045731426354,256.781963246218,300.296577125909,288.596975011225,312.23047321363,251.622382387983,218.091095139816,222.901410114934,201.602818679214
"ENSG00000173914.12",309.724357554374,280.044876218633,276.555551470404,262.744723345284,296.989815142423,312.925872425596,267.019631085152,311.425755499162,287.440515112251,283.839145880496,268.543127424183,245.740713893007
"ENSG00000173898.15",1338.75818026021,1355.70442641226,1324.77674503756,1403.15179063611,1309.49663107413,1299.41416083454,1202.93692387856,1247.31245742558,1311.83911102632,1419.19572940248,1285.39813166279,1369.46766771443
"ENSG00000173715.18",197.381013756314,213.983007982443,241.250587452906,193.892943432514,212.005037270899,210.488254994796,202.287599306933,231.758701766818,174.613397030807,153.946655392812,169.829645801855,161.043671726
"ENSG00000173653.8",156.03242194175,136.432119183437,131.132723493565,160.654153129797,145.296555715831,158.567818762746,151.04140748251,140.825600031921,192.522463392941,221.298317127167,158.153857652977,156.272007378562
"ENSG00000173599.15",394.762027512627,475.358225786501,445.515022125575,421.024677167745,390.198926356352,416.065117373046,466.610062401327,386.264502944697,452.203925643885,429.767746304932,463.847220096315,448.53644865908
"ENSG00000173621.9",238.729605570877,219.727518263851,255.540691936179,250.082327039487,239.419481745584,216.10127512799,211.72768727459,243.024749769372,318.781381245986,338.36191966545,301.447621298292,277.949448238207
"ENSG00000173237.5",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000173227.14",709.167357725253,759.71148471619,686.765609578481,786.651370497628,561.996111731046,544.462952919872,550.222270114859,552.841069839597,904.407851287769,1085.64464271806,1125.12140343729,1021.13617035152
"ENSG00000173156.7",541.432504137872,519.878180467412,471.573447948014,500.956053848087,446.855444937368,421.678137506241,457.16997443367,381.436196657888,451.308472325778,554.849403811592,491.444537539117,504.603504741465
"ENSG00000173120.15",2462.97178035052,2524.71226867876,2646.19111254964,2629.82143276018,2539.49137317167,2541.29486530383,2648.61896692545,2597.62878230309,2791.12799253859,2920.17561948239,2920.00847250564,2860.61277628849
"ENSG00000173020.11",1570.46632684371,1663.03572646758,1607.21645717755,1664.31371444317,1595.52066842668,1570.94400977783,1610.20929048319,1415.49845974942,1735.38853049079,1980.45957718877,1891.47768011815,1835.89785767639
"ENSG00000172932.16",504.764884981561,511.2614150453,529.574460262476,508.87005153921,509.908667229144,536.745050236729,539.433598151823,501.339136113638,531.003817637274,505.137463007663,598.649501451537,521.304329957495
"ENSG00000172830.13",1433.93795764468,1410.27727408563,1431.53223147142,1450.63577678285,1383.51563115578,1366.06877491622,1463.21363498682,1306.86156829622,1177.52111331031,1313.35740381992,1307.68827267428,1264.49105207081
"ENSG00000172613.8",262.13446886214,251.322324811594,265.627824512607,234.254331657241,261.351037325332,279.949379143078,293.991310992743,219.687936049796,365.344953787535,439.389412266983,370.440914905295,391.276476489836
"ENSG00000175482.9",40.568429704855,63.1896130954865,59.6822010771997,62.5205817598718,61.2255926601302,50.517181198751,68.7777837643574,59.5491108706407,38.5044926785882,40.090274841878,31.8430585878477,44.1378952137925
"ENSG00000256514.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000175505.11",31.20648438835,48.8283373919668,40.3485303057124,36.4043893791659,58.4841482126617,34.3797483158166,32.3660158891094,34.6028617221291,59.0999189950424,72.1624947153804,61.5632466031723,42.9449791269332
"ENSG00000172531.16",2743.83013984567,2763.10944535718,2765.55551470404,2889.40055702901,2695.75370667737,2677.4106035338,2854.95231821852,2648.32599831458,2619.2009554621,2875.27451165949,2706.65997996706,2662.58870586986
"ENSG00000175463.12",1.5603242194175,4.3083827110559,1.68118876273802,0,0,2.10488254994796,5.39433598151823,4.02358857234059,0.895453318106702,0,0,1.19291608685926
"ENSG00000172508.11",10.1421074262137,8.61676542211179,15.9712932460112,10.2881969984599,12.7934074215197,20.3471979828303,13.4858399537956,13.680201145958,16.1181597259206,12.828887949401,7.43004700383114,17.8937413028888
"ENSG00000175634.15",933.073883211665,901.888114181034,935.581546463707,1006.66050631085,891.883260243091,858.792080378767,852.30508507988,794.256384180033,960.821410328492,912.454655401143,976.520463360664,973.419526877153
"ENSG00000213402.3",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000172725.14",2834.32894457189,2811.93778274915,2794.13572367059,2842.70797065139,2960.760003266,2817.03447934702,2988.4621337611,2749.72043033756,2629.05094196128,2902.53589855197,2840.40082603602,2891.62859454684
"ENSG00000175514.2",0,0,0,0,0,0,0,0.804717714468118,0,0,0,0
"ENSG00000175544.14",0.78016210970875,2.87225514070393,3.36237752547604,3.95699884556151,1.82762963164568,9.12115771644115,2.69716799075911,7.24245943021306,1.7909066362134,0,1.06143528626159,2.38583217371851
"ENSG00000172663.9",237.949443461169,231.216538826666,224.438699825525,231.088732580792,216.574111350013,216.80290264464,256.230959122116,255.900233200862,174.613397030807,200.45137420939,164.522469370547,168.201168247155
"ENSG00000110711.11",525.049099833989,560.089752437267,537.139809694797,546.8572404566,519.960630203195,519.204362320496,547.5251021241,426.500388668103,449.517565689565,436.182190279633,491.444537539117,521.304329957495
"ENSG00000110697.13",234.048632912625,212.546880412091,258.903069461655,246.125328193926,248.557629903812,235.746845594171,227.910695219145,201.17942861703,218.490609618035,261.388591969045,225.024280687457,221.882392155822
"ENSG00000167797.8",604.625635024281,692.213488909647,629.605191645388,615.709020369371,657.946667392444,627.956627401141,652.714653763705,613.194898424706,649.203655627359,684.741894299276,593.342325020229,607.194288211361
"ENSG00000167791.14",0,2.87225514070393,0,0,0,0.701627516649319,0,0,1.7909066362134,0,0,0
"ENSG00000084207.18",0,0,0,0,0,0,0,3.21887085787247,0,0,0,0
"ENSG00000167792.13",1575.14729950197,1572.5596895354,1529.04117971023,1470.42077101066,1537.03652021402,1519.02357354578,1572.44893861256,1494.3607957673,1439.88893551558,1533.05210995341,1470.0878714723,1528.12550726671
"ENSG00000167799.10",144.329990296119,145.048884605549,152.98817740916,143.243358209327,119.709740872792,131.204345613423,121.37255958416,108.636891453196,146.854344169499,144.324989430761,151.785245935407,198.024070418636
"ENSG00000167800.10",0,0,0,0,0.913814815822839,3.5081375832466,1.34858399537956,0,1.7909066362134,0,0,1.19291608685926
"ENSG00000132744.8",1.5603242194175,0,0,0.791399769112302,2.74144444746852,2.10488254994796,1.34858399537956,1.60943542893624,6.26817322674692,14.4324989430761,2.12287057252318,7.15749652115553
"ENSG00000132746.16",1133.57554540681,1144.59367357052,1188.60045525578,1185.51685413023,1532.4674461349,1463.59499973048,1726.18751408583,1426.76450775197,1060.21672863834,1177.05046935754,1154.84159145261,1109.41196077911
"ENSG00000110057.9",428.308998230104,468.177587934741,426.181351354088,462.968864930696,692.671630393712,569.721543519247,930.522956811894,785.404489320883,1596.59326618425,1890.65736154297,1959.4095384389,1809.65370376549
"ENSG00000006534.17",120.925127004856,109.145695346749,141.219856069994,127.415362827081,96.8643704772209,122.083187896982,133.509815542576,99.7849965940466,162.97250389542,176.397209304263,150.723810649146,159.85075563914
"ENSG00000110717.13",947.116801186422,939.227431010185,920.450847599065,872.913945330869,871.779334294988,887.558808561389,902.202692908923,811.960173898331,969.775943509559,989.427983097549,1031.71509824627,1035.45116339383
"ENSG00000110719.11",301.142574347577,318.820320618136,319.425864920223,326.848104643381,220.229370613304,275.739614043182,238.699367182182,201.984146331498,305.349581474386,378.452194507328,355.580820897633,289.878609106799
"ENSG00000110721.12",420.507377133016,478.230480927204,472.414042329383,452.680667932237,417.613370831037,444.130218039019,431.546878521458,413.624905236613,437.876672554177,487.497742077236,468.092961241362,415.134798227021
"ENSG00000110066.16",791.864541354381,723.808295457391,769.143858952643,757.369579040473,760.293926764602,725.482852215396,712.052349560406,730.683684737051,691.289961578374,655.876896413124,616.693901317984,715.749652115553
"ENSG00000171067.11",469.657590044667,450.944057090517,453.080371557896,433.687073473541,394.768000435466,380.282114023931,420.758206558422,395.921115518314,591.89464326853,577.299957723043,618.816771890507,543.969735607821
"ENSG00000162337.12",1256.06099663109,1148.90205628157,1173.46975639114,1259.11703265767,1200.75266799121,1128.21704677211,1219.11993182312,1099.24439796345,1079.02124831858,1287.69962792112,1184.56177946794,1099.86863208423
"ENSG00000110075.15",2250.76768650974,2172.86101394252,2166.21172078794,2226.99895028202,2119.13655789316,2167.32739892975,2101.09386480135,2151.81516848775,2147.29705681987,2116.76651165116,2023.09565561459,2036.30776026875
"ENSG00000069482.7",118.58464067573,140.740501894493,96.6683538574361,140.86915890199,75.8466297132956,69.4611241482826,86.3093757042916,52.3066514404277,145.063437533286,142.721378437086,137.986587214007,145.535762596829
"ENSG00000132749.11",240.289929790295,278.608748648281,260.584258224393,285.695316649541,221.143185429127,239.254983177418,262.973879099014,250.267209199585,245.354209161236,235.730816070243,209.102751393533,242.161965632429
"ENSG00000110090.13",2711.84349334761,2821.99067574161,2792.45453490785,2746.9485985888,2872.11996613118,2854.92236524608,2915.6385980106,2830.19220178437,3083.04577424138,2968.28394929265,3068.60941258226,3129.01889583183
"ENSG00000197345.13",477.459211141755,439.455036527701,471.573447948014,428.938674858868,455.079778279774,423.783020056189,391.089358660071,466.736274391509,495.185684913006,554.849403811592,539.209125420888,564.249309084428
"ENSG00000132740.10",216.885066499032,242.705559389482,217.713944774573,246.916727963038,206.522148375962,249.077768410508,238.699367182182,218.883218335328,272.217808704438,271.010257931095,270.665997996706,255.284042587881
"ENSG00000172938.3",0,0,0,0,0,0,0,0,0.895453318106702,0,0,0
"ENSG00000172935.9",1.5603242194175,0,1.68118876273802,0.791399769112302,0.913814815822839,0,1.34858399537956,0.804717714468118,0.895453318106702,0,1.06143528626159,1.19291608685926
"ENSG00000162341.18",96.740101603885,91.9121645025258,86.581221281008,101.299170446375,95.0367408455753,114.365285213839,105.189551639605,92.5425371638336,87.7544251744568,113.856380550934,78.5462111833577,83.5041260801479
"ENSG00000287725.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000284713.2",5.46113476796125,4.3083827110559,4.20297190684505,1.5827995382246,3.65525926329136,2.80651006659728,2.69716799075911,0.804717714468118,0.895453318106702,0,0,0
"ENSG00000172927.9",63.9732929961175,51.7005925326708,47.9138797380335,46.6925863776258,16.4486666848111,15.435805366285,32.3660158891094,16.0943542893624,78.7998919933898,76.9733276964058,112.512140343729,81.1182939064294
"ENSG00000110092.4",8057.51426907197,8094.01498650368,7742.71484678994,8065.15504702347,6740.29808150926,6871.03827054678,6798.21192070835,6803.88827582794,9188.24649709287,9923.14482886164,9728.05439858748,9518.27745705
"ENSG00000149716.13",260.574144642722,274.300365937225,254.70009755481,248.499527501263,274.144444746852,248.376140893859,292.642726997364,276.018176062565,271.322355386331,242.145260044943,262.174515706613,270.791951717051
"ENSG00000162344.4",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000075388.4",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000186895.4",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000131620.18",52.2708613504862,34.4670616884472,64.7257673654137,45.1097868394012,54.8288889493703,47.0090436155044,47.2004398382845,42.6500388668103,46.5635725415485,54.5227737849541,36.0887997328941,48.9095595612295
"ENSG00000168040.5",500.864074433017,508.389159904596,490.907118719501,520.741048075895,443.200185674077,434.307432805928,472.004398382845,419.25792923789,580.253750133143,695.967171255002,717.530253512835,665.647176467465
"ENSG00000131626.19",1289.60796734856,1301.13157873888,1206.25293726453,1267.82243011791,1229.99474209754,1263.63115748542,1324.30948346272,1215.92846656133,1504.36157441926,1398.3487864847,1436.12194231193,1492.33802466093
"ENSG00000085733.16",6537.75847935932,6433.85151517681,6520.49061627941,6523.5082967927,6622.41597026811,6654.93699541879,6787.42324874531,6575.34844491899,6947.8222951899,7148.89780980368,7433.23130968992,7314.96144462095
"ENSG00000162105.21",1224.07435013303,1154.64656656298,1313.00842369839,1247.24603612099,1448.3964830792,1307.13206351768,1387.69293124556,1341.46443001835,984.103196599266,890.004101489691,909.650040326183,1066.46698165217
"ENSG00000172893.18",2159.48871967382,2144.13846253548,2196.47311851722,2261.02914035385,2146.55100236785,2140.66555329707,2207.63200043633,1928.10364386561,2461.60117147532,2625.11119664617,2663.14113323033,2394.18258632653
"ENSG00000172890.13",1424.57601232818,1374.37408482683,1457.59065729386,1439.55618001528,1526.98455723996,1500.78125811289,1580.54044258484,1434.81168489665,1214.23469935269,1265.24907400967,1187.74608532672,1307.43603119774
"ENSG00000244411.4",1.5603242194175,1.43612757035197,1.68118876273802,6.33119815289841,5.48288889493703,6.31464764984387,2.69716799075911,5.63302400127683,1.7909066362134,4.81083298102536,1.06143528626159,0
"ENSG00000241233.4",4.6809726582525,0,2.52178314410703,2.37419930733691,3.65525926329136,0.701627516649319,4.04575198613867,2.41415314340435,0,3.20722198735024,1.06143528626159,1.19291608685926
"ENSG00000254997.4",2.34048632912625,2.87225514070393,2.52178314410703,2.37419930733691,6.39670371075987,6.31464764984387,4.04575198613867,3.21887085787247,2.68635995432011,0,1.06143528626159,9.54332869487404
"ENSG00000204572.10",1.5603242194175,0,0,0,0.913814815822839,0.701627516649319,0,0,0,0,0,0
"ENSG00000204571.7",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000289716.1",1.5603242194175,0,0.840594381369009,0,0.913814815822839,0,0,0,0,1.60361099367512,3.18430585878477,1.19291608685926
"ENSG00000184276.3",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000254469.11",136.528369199031,106.273440206045,111.799052722078,102.881969984599,121.537370504438,122.784815413631,97.0980476673281,107.02745602426,103.872584900377,83.3877716711062,96.5906110498048,88.2757904275849
"ENSG00000225805.4",0,0,0,0.791399769112302,0,0,0,0,0,0,0,0
"ENSG00000137522.18",225.466849705829,239.833304248778,232.004049257847,225.548934197006,192.814926138619,251.182650960456,218.470607251488,243.024749769372,270.426902068224,262.99220296272,246.252986412689,246.933629979866
"ENSG00000137496.19",213.764418060197,235.524921537722,194.177302096241,161.44555289891,197.384000217733,171.197114062434,171.270167413204,188.30394518554,204.163356528328,222.901928120842,201.672704389702,194.445322158059
"ENSG00000137497.19",8401.56575945352,8394.16564870724,8462.26363724182,8380.92355489927,8594.4283428138,8651.0672802861,8652.51491435524,8156.61875384884,6381.89579814647,6757.61672734696,6854.74907867735,6763.83421249198
