"","FBS10-MCF7-diABZI-1","FBS10-MCF7-diABZI-2","FBS10-MCF7-MA2-1","FBS10-MCF7-MA2-2","FBS10-MCF7-mock-1","FBS10-MCF7-mock-2"
"ENSG00000106009.16",814.312760214517,814.449482926064,826.926288909649,712.871752773331,741.905453281675,809.545369988327
"ENSG00000106012.18",1211.19278259931,1211.67831291242,1097.5395670363,1044.91051575123,1130.63938500116,1030.22488261068
"ENSG00000136295.16",900.775907948347,1069.99713285164,847.670163887998,827.121649711962,806.89882356916,871.103339298774
"ENSG00000174945.14",586.10674734326,627.569398796818,362.074908713005,376.072577422993,581.261462571097,548.214368198695
"ENSG00000146535.14",699.501039453201,790.980821198205,755.265629893534,777.137319801311,702.664173108098,772.378294178246
"ENSG00000198286.11",0,0,0,0,0,0
"ENSG00000146555.20",228.914727196944,192.095342290993,334.730709877908,283.244536160355,255.068321128245,238.101579408332
"ENSG00000164916.11",1574.05451735112,1634.11422401387,1579.36320857886,1503.10020659886,1523.05218673693,1702.71666054934
"ENSG00000242802.9",368.53144935731,543.256058515251,491.252675623634,414.155876402536,427.975211893065,382.123998172396
"ENSG00000157927.17",40.3967165641666,39.9836459067225,43.373556772912,49.9843299106509,46.5990202061217,39.4900180482111
"ENSG00000218823.2",7.79585758255847,6.08446785537081,1.88580681621357,5.95051546555368,7.35774003254553,6.96882671439019
"ENSG00000136297.15",0,0,0,0,0,0
"ENSG00000272968.5",0,0,0,0,0,1.16147111906503
"ENSG00000146587.18",578.310889760701,521.525816174641,580.828499393779,518.884948596281,502.778902223945,556.34466603215
"ENSG00000157954.15",678.948324008274,637.130705426686,660.975289082855,670.028041421345,620.502742744673,709.658853748735
"ENSG00000164638.11",95.6764339677631,110.389631090299,69.774852199902,86.8775257970838,85.8403003796979,58.0735559532516
"ENSG00000182095.15",4866.03256016786,5487.32079585085,4791.83511999867,5201.94061998703,4959.11678193569,4737.64069466627
"ENSG00000155034.20",795.177473420964,827.48762833043,701.520135631447,769.996701242647,840.008653715615,713.14326710593
"ENSG00000075624.17",62522.777812119,68211.2307071749,64642.6289495767,66827.8589874472,64954.129007312,64431.4488590136
"ENSG00000075618.18",156.625865976857,197.310600452739,162.179386194367,179.705567059721,179.038340791941,169.574783383495
"ENSG00000011275.19",996.45234191611,1120.41129508185,995.705998960763,1074.663093079,1070.55117473538,1044.16253603946
"ENSG00000122543.11",0.708714325687134,0,0,0,0,0
"ENSG00000122674.12",165.839152210789,146.896438222524,166.893903234901,140.432164987067,170.454310753972,152.152716597519
"ENSG00000155026.17",0.708714325687134,2.6076290808732,0.942903408106783,1.19010309311074,1.22629000542426,0
"ENSG00000122512.17",420.26759513247,432.866427424952,379.047170058927,374.882474329882,500.326322213096,451.812265316298
"ENSG00000106305.10",635.008035815672,667.55304470354,606.286891412662,697.400412562892,595.976942636188,734.0497472491
"ENSG00000086232.13",2385.53242026289,2327.74355952615,2269.56850331303,2230.25319648952,2352.02423040372,2528.52262620458
"ENSG00000157999.6",1.41742865137427,3.47683877449761,2.82871022432035,0,0,4.64588447626013
"ENSG00000106346.12",396.880022384795,420.69749171421,398.848141629169,407.015257843872,391.186511730338,408.837833910891
"ENSG00000008256.16",133.238293229181,109.520421396675,111.2626021566,133.291546428403,114.044970504456,113.824169668373
"ENSG00000286075.3",0,0,0,0,0,0
"ENSG00000178397.13",2.83485730274854,0,0.942903408106783,2.38020618622147,3.67887001627277,2.32294223813006
"ENSG00000136238.20",3131.80860521144,3026.58815320017,3370.87968398175,3312.05690812718,3494.92651545913,3341.5524095501
"ENSG00000164535.15",321.756303861959,312.04628001116,302.671994002277,291.57525781213,372.792161648974,289.206308647193
"ENSG00000136240.10",873.844763572236,837.048934960298,857.099197969066,831.882062084405,830.198333672221,847.873916917473
"ENSG00000215045.9",10.630714885307,18.2534035661124,17.9151647540289,16.6614433035503,23.2995101030609,15.0991245478454
"ENSG00000136247.15",310.416874650965,351.160716224258,336.616516694122,323.70804132612,349.492651545913,319.404557742884
"ENSG00000146576.13",257.972014550117,267.716585636316,256.469727005045,284.434639253466,239.12655105773,262.492472908697
"ENSG00000236609.4",9.92200055961987,3.47683877449761,2.82871022432035,1.19010309311074,3.67887001627277,4.64588447626013
"ENSG00000205903.7",462.081740348011,494.580315672284,501.624613112809,468.90061868563,453.727302006975,482.010514411988
"ENSG00000164631.19",484.76059877,512.833719238397,476.166221093926,541.496907365385,443.916981963581,499.432581197964
"ENSG00000169402.16",1.41742865137427,3.47683877449761,8.48613067296105,4.76041237244295,7.35774003254553,0
"ENSG00000146574.16",389.792879127924,363.329651935,462.022669972324,387.9736083541,334.777171480822,334.503682290729
"ENSG00000106392.11",99.9287199218859,94.7438566050597,106.548085116067,91.6379381695267,95.6506204230919,112.662698549308
"ENSG00000215018.10",0,7.82288724261961,13.200647713495,7.14061855866442,0,8.13029783345523
"ENSG00000164654.16",318.92144655921,322.476796334653,292.300056513103,284.434639253466,266.104931177063,324.050442219144
"ENSG00000106399.11",259.389443201491,204.264278001734,226.296817945628,243.971134087701,246.484291090275,279.914539694673
"ENSG00000219545.12",58.8232890320321,53.0217913110885,50.9167840377663,83.3072165177516,61.3145002712128,75.4956227392271
"ENSG00000106415.13",228.206012871257,213.825584631603,221.582300905094,285.624742346577,179.038340791941,190.481263526665
"ENSG00000003147.19",373.49244963712,412.005394777966,395.076527996742,409.395464030093,345.81378152964,419.291073982477
"ENSG00000122584.13",7.79585758255847,1.7384193872488,1.88580681621357,3.57030927933221,0,3.4844133571951
"ENSG00000189043.10",402.549736990292,394.621200905478,401.67685185349,409.395464030093,340.908621507943,439.036083006582
"ENSG00000106443.17",1115.51634863155,1105.63473029024,1133.36989654435,1122.26721680342,1261.85241558156,1053.45430499198
"ENSG00000005108.17",0,0,0,0,0,0
"ENSG00000106460.20",270.020158086798,245.986343295706,292.300056513103,258.25237120503,307.798791361488,243.908935003657
"ENSG00000146530.15",2.83485730274854,2.6076290808732,0.942903408106783,3.57030927933221,0,6.96882671439019
"ENSG00000226690.9",2.83485730274854,0.869209693624401,0.942903408106783,0,0,3.4844133571951
"ENSG00000006747.15",4916.35127729165,4704.16286189526,4062.02788212402,4001.1265990383,4247.86857878962,4303.25049613594
"ENSG00000122644.13",84.3370047567689,77.3596627325717,119.748732829561,114.249896938631,116.497550515304,101.047987358658
"ENSG00000006468.15",0,0,0,0,0,0
"ENSG00000136267.14",0,0,0,0,0,1.16147111906503
"ENSG00000187546.14",0,0,0,0,0,0
"ENSG00000106511.6",0,0,0,0,0,0
"ENSG00000214960.11",21.9701440963012,20.8610326469856,29.2300056513103,26.1822680484362,39.2412801735762,30.1982490956908
"ENSG00000171243.8",0,0,0,0,1.22629000542426,0
"ENSG00000205858.10",0,0,0,0,0,0
"ENSG00000106524.9",80.0847188026461,97.3514856859329,84.8613067296105,71.4061855866442,72.3511103200311,62.7194404295117
"ENSG00000136261.16",920.619909067587,822.272370168684,991.934385328336,990.165773468133,912.359764035646,900.1401172754
"ENSG00000106537.8",829.904475379634,816.187902313313,837.298226398824,698.590515656002,893.965413954282,849.035388036539
"ENSG00000106541.12",797.303616398026,744.912707436112,493.138482439848,509.364123851395,794.635923514918,761.925054106661
"ENSG00000173467.9",7.08714325687134,5.21525816174641,2.82871022432035,3.57030927933221,3.67887001627277,5.80735559532516
"ENSG00000106546.14",214.031726357514,243.378714214832,147.092931664658,129.72123714907,139.797060618365,132.407707573414
"ENSG00000283321.1",0,0,0,0,0,0
"ENSG00000071189.21",441.529024903084,414.613023858839,507.28203356145,374.882474329882,446.369561974429,419.291073982477
"ENSG00000229937.9",0,0,0,0,1.22629000542426,0
"ENSG00000048052.25",57.4058603806578,63.4523076345813,36.7732329161646,35.7030927933221,33.1098301464549,33.6826624528859
"ENSG00000122691.13",0,0,0,0,0,0
"ENSG00000146618.3",0,0,0,0,0,0
"ENSG00000105849.6",126.859864297997,150.373276997021,192.352295253784,139.242061893956,155.73883068888,169.574783383495
"ENSG00000173452.15",0,0,0,0,0,0
"ENSG00000183742.13",41.1054308898538,39.9836459067225,51.8596874458731,51.1744330037617,28.2046701247579,58.0735559532516
"ENSG00000105855.10",2.83485730274854,4.34604846812201,3.77161363242713,3.57030927933221,3.67887001627277,3.4844133571951
"ENSG00000004846.17",0,0,0,0,0,0
"ENSG00000164651.18",0,0,0,0,0,0
"ENSG00000105866.15",41.8141452155409,31.2915489704784,59.4029147107274,65.4556701210905,71.1248203146068,53.4276714769915
"ENSG00000105877.19",7.08714325687134,3.47683877449761,10.3719374891746,1.19010309311074,4.90516002169702,0
"ENSG00000164649.20",231.749584499693,192.095342290993,220.639397496987,284.434639253466,272.236381204185,284.560424170933
"ENSG00000136237.19",65.2017179632163,60.8446785537081,77.3180794647562,58.3150515624261,67.4459502983341,67.3653249057719
"ENSG00000105889.16",0,0,0,0,0,0
"ENSG00000136244.12",0.708714325687134,0.869209693624401,0,0,0,0
"ENSG00000196683.12",408.219451595789,408.528556003469,395.076527996742,476.041237244295,431.654081909338,405.353420553696
"ENSG00000122591.13",184.974439004342,200.787439227237,226.296817945628,171.374845407946,188.848660835335,241.585992765527
"ENSG00000122550.18",156.625865976857,142.550389754402,216.86778386456,179.705567059721,169.228020748547,171.897725621625
"ENSG00000136243.18",125.442435646623,102.566743847679,118.805829421455,139.242061893956,109.139810482759,97.5635740014627
"ENSG00000136235.17",36.853144935731,44.3296943748445,62.2316249350477,74.9764948659764,31.8835401410306,20.9064801431706
"ENSG00000156928.5",147.412579742924,109.520421396675,129.177766910629,144.002474266399,114.044970504456,125.438880859023
"ENSG00000136231.14",0,0,0.942903408106783,0,0,0
"ENSG00000164548.12",524.448601008479,562.378671774988,524.254294907372,627.184330069358,581.261462571097,596.996155199427
"ENSG00000169193.12",26.222430050424,26.9455005023564,34.887426099951,33.3228866071006,50.2778902223945,30.1982490956908
"ENSG00000188732.11",49.6100027980994,30.422339276854,28.2871022432035,38.0832989795436,47.825310211546,48.7817870007314
"ENSG00000196335.13",25.5137157247368,28.6839198896052,27.3441988350967,15.4713402104396,23.2995101030609,23.2294223813006
"ENSG00000122585.8",0,0,0,0,0,0
"ENSG00000105926.16",120.481435366813,92.1362275241865,136.720994175484,119.010309311074,166.775440737699,124.277409739958
"ENSG00000105928.16",1.41742865137427,0,0,0,0,0
"ENSG00000070882.13",0,1.7384193872488,0,0,0,0
"ENSG00000172115.9",974.482197819809,874.424951786148,1046.62278299853,1058.00164977544,1176.01211520186,1181.21612808914
"ENSG00000153790.12",0,0,0,0,0,0
"ENSG00000105954.2",0,0,0,0,0,0
"ENSG00000050344.9",86.4631477338303,139.942760673529,126.349056686309,108.299381473077,101.782070450213,116.147111906503
"ENSG00000122566.22",13489.6684751289,12786.9438029086,13375.0848439947,13890.8833027885,15008.5633763875,15001.560973844
"ENSG00000122565.19",2097.79440403392,1946.16050402503,1938.60940706755,2083.8705160369,2386.3603505556,2326.42665148726
"ENSG00000086300.17",103.472291550322,94.7438566050597,73.5464658323291,102.348866007523,95.6506204230919,117.308583025568
"ENSG00000005020.13",363.5704490775,325.084425415526,286.642636064462,324.898144419231,343.361201518792,314.758673266624
"ENSG00000105991.10",4.2522859541228,3.47683877449761,1.88580681621357,2.38020618622147,3.67887001627277,2.32294223813006
"ENSG00000105996.7",0,0,0,0,0,0
"ENSG00000105997.23",9.92200055961987,9.56130662986841,3.77161363242713,14.2812371173288,17.1680600759396,2.32294223813006
"ENSG00000197576.14",11.3394292109941,13.038145404366,7.54322726485427,1.19010309311074,11.0366100488183,15.0991245478454
"ENSG00000106004.5",34.0182876329824,29.5531295832296,27.3441988350967,29.7525773277684,25.7520901139094,41.8129602863412
"ENSG00000106006.6",10.630714885307,28.6839198896052,19.8009715702425,19.0416494897718,29.4309601301821,27.8753068575608
"ENSG00000122592.8",12.7568578623684,12.1689357107416,4.71451704053392,10.7109278379966,8.58403003796979,12.7761823097154
"ENSG00000078399.19",0,0,0,0,0,0
"ENSG00000257184.3",0,0,0,0,0,0
"ENSG00000253293.6",5.66971460549707,1.7384193872488,1.88580681621357,4.76041237244295,2.45258001084851,0
"ENSG00000005073.6",7.08714325687134,2.6076290808732,5.6574204486407,1.19010309311074,4.90516002169702,5.80735559532516
"ENSG00000106031.9",11.3394292109941,6.95367754899521,14.1435511216018,2.38020618622147,11.0366100488183,8.13029783345523
"ENSG00000106038.13",2.1261429770614,0,0.942903408106783,1.19010309311074,0,0
"ENSG00000106049.9",363.5704490775,339.860990207141,345.102647367083,322.51793823301,369.113291632701,376.31664257707
"ENSG00000106052.14",984.404198379429,850.087080364664,911.78759563926,956.842886861032,977.353134323132,900.1401172754
"ENSG00000153814.13",4.96100027980994,6.08446785537081,1.88580681621357,10.7109278379966,8.58403003796979,3.4844133571951
"ENSG00000146592.17",0,0,3.77161363242713,0,0,0
"ENSG00000255690.3",7.08714325687134,9.56130662986841,3.77161363242713,3.57030927933221,9.81032004339404,4.64588447626013
"ENSG00000106066.15",0.708714325687134,1.7384193872488,0,0,0,0
"ENSG00000106069.26",2.83485730274854,0,0,0,1.22629000542426,4.64588447626013
"ENSG00000176532.4",191.352867935526,180.795616273875,177.265840724075,153.523299011285,171.680600759396,154.475658835649
"ENSG00000122574.12",1.41742865137427,0,0,1.19010309311074,3.67887001627277,1.16147111906503
"ENSG00000136193.17",1681.77909485557,1593.26136841353,1683.08258347061,1600.68866023394,1648.1337672902,1609.79897102413
"ENSG00000106080.11",59.5320033577192,55.6294203919617,66.9461419755816,44.0338144450973,57.63563025494,52.2662003579265
"ENSG00000106086.20",329.552161444517,266.847375942691,264.955857678006,285.624742346577,267.331221182488,240.424521646462
"ENSG00000180354.16",46.7751454953508,48.6757428429665,78.260982872863,40.463505165765,46.5990202061217,53.4276714769915
"ENSG00000180233.11",228.206012871257,215.564004018852,234.782948618589,201.127422735714,232.995101030609,196.28861912199
"ENSG00000281593.1",1.41742865137427,2.6076290808732,3.77161363242713,0,7.35774003254553,1.16147111906503
"ENSG00000106100.11",111.976863458567,105.174372928553,111.2626021566,120.200412404184,109.139810482759,96.4021028823977
"ENSG00000006625.18",330.260875770204,268.58579532994,357.360391672471,384.403299074768,400.996831773732,335.665153409794
"ENSG00000281039.1",0,0,0,0,0,0
"ENSG00000106105.15",1835.57010352968,1710.60467705282,2122.47557164837,2392.10721715258,1991.49496880899,1894.35939519507
"ENSG00000106113.19",0,0,0,0,0,0
"ENSG00000241644.2",0.708714325687134,0,0,0,0,1.16147111906503
"ENSG00000254959.6",0,0,0,0,0,0
"ENSG00000106125.14",7.79585758255847,17.384193872488,10.3719374891746,9.52082474488589,8.58403003796979,3.4844133571951
"ENSG00000250424.4",0,0,0.942903408106783,0,0,0
"ENSG00000240583.14",1.41742865137427,0,0,7.14061855866442,4.90516002169702,2.32294223813006
"ENSG00000106128.19",0,0,0,0,0,0
"ENSG00000078549.16",0,0,0,0,0,0
"ENSG00000164600.7",0,0,0,0,0,0
"ENSG00000180347.15",7.08714325687134,2.6076290808732,7.54322726485427,2.38020618622147,9.81032004339404,16.2605956669105
"ENSG00000106341.11",0,0,0,0,0,0
"ENSG00000154678.18",0,0,0,0,0,0
"ENSG00000106355.10",645.638750700979,704.059851835765,596.857857331594,703.350928028445,691.62756305928,696.882671439019
"ENSG00000105778.20",1489.71751259436,1487.21778579135,1584.0777256194,1485.2486602022,1572.1037869539,1578.43925080938
"ENSG00000170852.12",628.629606884488,558.032623306866,568.57075508839,520.075051689392,551.830502440915,572.605261699061
"ENSG00000122642.11",1088.58520425544,1109.98077875836,1364.38123153052,1240.08742302139,1060.74085469198,1262.51910642369
"ENSG00000122643.23",283.485730274854,292.923666751423,280.042312207715,261.822680484362,345.81378152964,299.659548718778
"ENSG00000164610.10",304.747160045468,291.185247364174,382.818783691354,317.757525860567,322.514271426579,322.888971100079
"ENSG00000122507.21",59.5320033577192,84.3133402815669,99.0048578512123,66.6457732142013,83.3877203688494,76.6570938582921
"ENSG00000164619.10",0,0,0,0,0,0
"ENSG00000187258.14",0,0.869209693624401,0,0,0,0
"ENSG00000173852.16",187.809296307091,185.141664741997,150.864545297085,163.044123756171,188.848660835335,200.934503598251
"ENSG00000164532.11",14.1742865137427,16.5149841788636,14.1435511216018,11.9010309311074,18.3943500813638,12.7761823097154
"ENSG00000122557.11",321.047589536272,313.784699398409,293.24295992121,276.103917601691,313.930241388609,236.940108289267
"ENSG00000122545.22",1739.89366956191,1761.01883928304,1772.65840724075,1766.11299017633,1894.61805838048,1837.44731036088
"ENSG00000122547.11",36.1444306100438,33.8991780513516,45.2593635891256,33.3228866071006,49.0516002169702,27.8753068575608
"ENSG00000164542.13",104.889720201696,66.9291464090789,104.662278299853,84.4973196108623,129.986740574971,117.308583025568
"ENSG00000011426.11",3177.87503638111,2929.23666751423,2615.61405408822,2743.18762962025,2819.24072247036,2943.16781571079
"ENSG00000136250.12",0,0,0,0,0,0
"ENSG00000155849.16",1.41742865137427,0.869209693624401,3.77161363242713,7.14061855866442,2.45258001084851,3.4844133571951
"ENSG00000187037.9",0,0,0,0,0,0
"ENSG00000290149.1",0,0,0,0,0,0
"ENSG00000086288.12",0,0,0,0,0,0
"ENSG00000106483.12",0,0,0,0,0,0
"ENSG00000086289.13",26.9311443761111,7.82288724261961,10.3719374891746,16.6614433035503,29.4309601301821,13.9376534287804
"ENSG00000010270.14",183.557010352968,184.272455048373,177.265840724075,183.275876339053,164.32286072685,202.095974717316
"ENSG00000289746.1",0,0,0,0,0,0
"ENSG00000078053.17",0,0,0.942903408106783,0,0,1.16147111906503
"ENSG00000006715.16",756.906899833859,763.166111002224,866.528232050134,803.319587849747,817.935433617979,782.831534249832
"ENSG00000106536.21",0.708714325687134,1.7384193872488,13.200647713495,2.38020618622147,2.45258001084851,3.4844133571951
"ENSG00000241127.8",64.4930036375292,65.1907270218301,66.9461419755816,59.5051546555368,90.7454604013949,75.4956227392271
"ENSG00000006451.8",712.25789731557,630.177027877691,706.234652671981,664.077525955791,697.759013086402,613.256750866337
"ENSG00000065883.18",1445.06851007607,1524.5938026172,1412.46930534396,1474.5377323642,1442.11704637892,1341.49914252011
"ENSG00000168303.9",421.685023783845,359.852813160502,469.565897237178,410.585567123204,467.216492066641,383.285469291461
"ENSG00000175600.16",3.54357162843567,0.869209693624401,1.88580681621357,1.19010309311074,1.22629000542426,0
"ENSG00000122641.11",11.3394292109941,6.95367754899521,8.48613067296105,2.38020618622147,3.67887001627277,10.4532400715853
"ENSG00000106571.15",569.806317852456,517.179767706519,543.112363069507,502.223505292731,544.472762408369,543.568483722435
"ENSG00000136197.14",4.96100027980994,9.56130662986841,7.54322726485427,11.9010309311074,8.58403003796979,2.32294223813006
"ENSG00000256646.8",1.41742865137427,0,0,0,0,1.16147111906503
"ENSG00000106588.12",37.5618592614181,29.5531295832296,51.8596874458731,41.6536082588758,38.0149901681519,39.4900180482111
"ENSG00000106591.4",419.558880806783,446.773782522942,440.335891585868,421.296494961201,472.121652088338,520.339061341134
"ENSG00000002746.15",0,0,0,2.38020618622147,3.67887001627277,0
"ENSG00000164543.7",204.109725797895,169.495890256758,151.807448705192,168.994639221725,186.396080824487,181.189494574145
"ENSG00000106603.20",478.382169838815,544.125268208875,408.277175710237,533.16618571361,499.100032207672,502.916994555159
"ENSG00000106605.11",488.304170398435,472.850073331674,463.908476788537,495.082886734066,510.13664225649,493.625225602639
"ENSG00000062582.14",2.1261429770614,8.69209693624401,5.6574204486407,5.95051546555368,1.22629000542426,6.96882671439019
"ENSG00000270617.1",0,0,0,0,0,0
"ENSG00000106608.17",596.02874790288,595.408640132715,640.231414104506,611.712989858919,583.714042581946,563.313492746541
"ENSG00000078967.13",177.178581421783,165.149841788636,151.807448705192,204.697732015047,150.833670667183,191.64273464573
"ENSG00000136206.5",4.2522859541228,1.7384193872488,9.42903408106783,1.19010309311074,0,1.16147111906503
"ENSG00000136279.21",1270.01607163134,1347.27502511782,1403.04027126289,1391.23051584645,1287.60450569547,1162.6325901841
"ENSG00000164708.6",4.2522859541228,2.6076290808732,0.942903408106783,0,1.22629000542426,1.16147111906503
"ENSG00000122678.17",239.545442082251,270.324214717189,264.955857678006,311.807010395013,223.184780987215,262.492472908697
"ENSG00000106624.11",36.853144935731,43.4604846812201,49.0309772215527,83.3072165177516,47.825310211546,39.4900180482111
"ENSG00000106628.13",1262.92892837447,1331.62925063258,1266.31927708741,1343.62639212202,1443.34333638435,1401.89564071149
"ENSG00000106631.8",1.41742865137427,0,1.88580681621357,1.19010309311074,1.22629000542426,1.16147111906503
"ENSG00000106633.18",0.708714325687134,6.95367754899521,7.54322726485427,3.57030927933221,7.35774003254553,4.64588447626013
"ENSG00000106636.9",1135.36034975079,1116.06524661373,1130.54118632003,1169.87134052785,1070.55117473538,1167.27847466036
"ENSG00000058404.21",126.15114997231,73.8828239580741,77.3180794647562,110.679587659299,63.7670802820613,99.8865162395928
"ENSG00000015676.18",1352.22693341105,1313.37584706647,1386.06800991697,1628.06103137549,1455.60623643859,1407.70299630682
"ENSG00000015520.15",0,1.7384193872488,0.942903408106783,0,2.45258001084851,1.16147111906503
"ENSG00000136271.11",1310.41278819551,1323.80636338996,1404.92607807911,1366.23835089113,1400.4231861945,1491.3289168795
"ENSG00000158604.15",870.301191943801,919.623855854617,914.61630586358,950.892371395479,881.70251390004,926.853953013896
"ENSG00000105953.16",2032.5926860707,2156.50924988214,2025.35652061337,2035.07628921936,1960.83771867338,2066.25712081669
"ENSG00000122515.16",1296.23850168177,1369.00526745843,1359.66671448998,1321.01443335292,1409.00721623247,1334.53031580572
"ENSG00000196262.15",8349.36347092013,8134.93352263077,8736.00007610935,8957.90598184451,8886.92366930958,9251.11746335298
"ENSG00000105968.19",1954.63411024512,1882.70819639045,1767.94389020022,1911.30556753584,1955.93255865169,2125.49214788901
"ENSG00000146676.10",1636.42137801159,1335.10608940708,1464.32899278983,1570.93608290617,1514.46815669896,1592.37690423816
"ENSG00000136286.16",2.1261429770614,2.6076290808732,1.88580681621357,0,1.22629000542426,0
"ENSG00000136280.17",479.79959849019,456.335089152811,440.335891585868,470.090721778741,448.822141985278,479.687572173858
"ENSG00000136274.9",0,3.47683877449761,1.88580681621357,0,6.13145002712128,0
"ENSG00000136270.14",933.376766929955,997.852728280813,1013.62116371479,998.496495119908,1037.44134458892,1079.00666961141
"ENSG00000122679.8",2.83485730274854,5.21525816174641,0.942903408106783,2.38020618622147,1.22629000542426,4.64588447626013
"ENSG00000164742.16",600.98974818269,575.416817179354,458.251056339897,552.207835203382,680.590953010462,663.200008986133
"ENSG00000283247.2",0,0,0,0,0,0
"ENSG00000146678.10",0,0,0,0,0,0
"ENSG00000146674.16",34.0182876329824,35.6375974386005,49.0309772215527,40.463505165765,26.9783801193336,27.8753068575608
"ENSG00000136205.18",1466.32993984668,1498.51751180847,1345.52316336838,1472.15752617798,1112.2450349198,1199.79966599418
"ENSG00000158683.10",0.708714325687134,2.6076290808732,3.77161363242713,3.57030927933221,0,5.80735559532516
"ENSG00000136273.13",189.935439284152,158.196164239641,208.381653191599,216.598762946154,217.053330960093,228.809810455811
"ENSG00000164744.14",0,0,0,0,0,0
"ENSG00000164746.14",0,0,0,0,0,0
"ENSG00000183696.14",24.0962870733626,31.2915489704784,26.4012954269899,39.2734020726543,19.6206400867881,12.7761823097154
"ENSG00000179869.15",0,0,0,0,0,0
"ENSG00000218305.5",0,0,0,1.19010309311074,0,1.16147111906503
"ENSG00000188730.5",0,0,0,0,0,0
"ENSG00000042813.8",0,0,0,1.19010309311074,0,0
"ENSG00000164500.7",0,0,0,0,0,0
"ENSG00000185811.21",0,0,0,0,0,0
"ENSG00000132436.12",647.76489367804,563.247881468612,516.711067642517,579.580206344929,653.612572891128,583.058501770646
"ENSG00000132437.18",0,0.869209693624401,0.942903408106783,0,1.22629000542426,2.32294223813006
"ENSG00000106070.20",179.304724398845,157.326954546017,213.096170232133,160.663917569949,142.249640629214,128.923294216219
"ENSG00000106078.19",795.177473420964,834.441305879425,749.608209444893,796.178969291083,833.877203688494,783.993005368897
"ENSG00000221900.6",0,0,0,0,0,0
"ENSG00000170419.11",0,0,0,0,0,0
"ENSG00000132432.14",428.063452715029,336.384151432643,408.277175710237,386.783505260989,425.522631882217,412.322247268086
"ENSG00000146648.21",89.2980050365789,122.558566801041,85.8042101377173,104.729072193745,98.1032004339405,112.662698549308
"ENSG00000132434.10",255.137157247368,282.49315042793,238.554562251016,301.096082557016,282.046701247579,281.076010813738
"ENSG00000154978.13",525.866029659853,548.471316676997,508.224936969556,499.843299106509,480.705682126308,535.43818588898
"ENSG00000154997.9",0.708714325687134,0,0,0,0,0
"ENSG00000249773.3",1.41742865137427,0,0,0,0,2.32294223813006
"ENSG00000178665.16",77.2498614998976,67.7983561027033,61.2887215269409,49.9843299106509,50.2778902223945,38.3285469291461
"ENSG00000146729.10",237.41929910519,235.555826972213,234.782948618589,248.731546460144,209.695590927548,211.387743669836
"ENSG00000239789.6",19.1352867935526,19.1226132597368,32.0587158756306,23.8020618622147,24.5258001084851,25.5523646194307
"ENSG00000146733.14",420.26759513247,394.621200905478,417.706209791305,445.098556823415,403.44941178458,411.160776149021
"ENSG00000146731.11",2712.24972440466,2434.65635184195,2746.67762781506,2782.4610316929,2895.27070280667,2982.657833759
"ENSG00000129103.19",1125.43834919117,1189.07886087818,1097.5395670363,1162.73072196919,1092.62439483301,1138.24169668373
"ENSG00000164776.11",10.630714885307,7.82288724261961,7.54322726485427,3.57030927933221,7.35774003254553,3.4844133571951
"ENSG00000106153.13",1980.14782596985,2037.4275218556,1957.46747522968,1969.62061909827,1937.53820857032,1911.78146198104
"ENSG00000185290.4",0,0,0,0,0,0
"ENSG00000185177.14",0,0,0,0,0,0
"ENSG00000182111.9",1.41742865137427,0,2.82871022432035,0,0,0
"ENSG00000241149.4",0,0,0,0,0,0
"ENSG00000214652.6",1.41742865137427,0,0.942903408106783,0,6.13145002712128,0
"ENSG00000223614.6",0,0,0,0,0,0
"ENSG00000197123.9",0,0,0,0,0,2.32294223813006
"ENSG00000234444.10",478.382169838815,491.972686591411,511.996550601983,437.957938264751,440.238111947308,454.135207554428
"ENSG00000173041.12",308.290731673903,316.392328479282,306.443607634705,280.864329974134,251.389451111972,291.529250885323
"ENSG00000196247.13",1163.70892277827,1268.176942998,1238.03217484421,1034.19958791323,1147.8074450771,1055.77724723011
"ENSG00000197008.10",355.065877169254,338.991780513517,338.502323510335,354.650721747,334.777171480822,297.336606480648
"ENSG00000198039.12",158.043294628231,146.027228528899,154.636158929512,160.663917569949,133.665610591244,203.257445836381
"ENSG00000152926.16",413.889166201286,419.828282020586,478.052027910139,404.63505165765,351.945231556761,382.123998172396
"ENSG00000213462.5",238.128013430877,272.931843798062,313.043931491452,301.096082557016,234.221391036033,206.741859193576
"ENSG00000146757.14",179.304724398845,172.103519337631,157.464869153833,152.333195918174,224.411070992639,205.580388074511
"ENSG00000196715.7",654.143322609225,587.585752890095,658.146578858535,677.168659980009,672.006922972492,702.690027034345
"ENSG00000169919.17",847.622333521812,889.201516577763,754.322726485427,780.707629080643,741.905453281675,734.0497472491
"ENSG00000126522.17",408.928165921476,467.634815169928,399.791045037276,401.064742378318,404.675701790004,300.821019837843
"ENSG00000249319.2",0,0,0,0,0,0
"ENSG00000241258.7",553.505888361652,590.193381970969,553.484300558682,549.82762901716,637.670802820613,621.387048699792
"ENSG00000169902.15",113.394292109941,121.689357107416,126.349056686309,95.2082474488589,107.913520477335,109.178285192113
"ENSG00000243335.10",63.7842893118421,61.7138882473325,59.4029147107274,69.0259794004227,46.5990202061217,49.9432581197964
"ENSG00000284461.2",0,0,0.942903408106783,2.38020618622147,1.22629000542426,0
"ENSG00000154710.18",34.0182876329824,50.4141622302153,49.0309772215527,61.8853608417583,50.2778902223945,51.1047292388614
